country;year;quarter;vessel_length;fishing_tech;gear_type;target_assemblage;mesh_size_range;metier;supra_region;sub_region;eez_indicator;geo_indicator;specon_tech;deep;totseadays;totkwdaysatsea;totgtdaysatsea;totfishdays;totkwfishdays;totgtfishdays;hrsea;kwhrsea;gthrsea;totves;confidential
PSP;2014;1;VL2440;PMP;NK;NK;NK;NK;MBS;GSA99;NA;NGI;NK;NA;65;58;NA;NA;;;;;;1;Y
PSP;2015;7;VL0006;PMP;NK;NK;NK;NK;MBS;GSA99;NA;NGI;NK;NA;13;10;NA;NA;;;;;;1;Y
PSP;2015;8;VL0612;PMP;NK;NK;NK;NK;MBS;GSA99;NA;NEU;NK;NA;28;21;NA;NA;;;;;;1;Y
PSP;2015;1;VL1218;PMP;NK;NK;NK;NK;MBS;GSA99;NA;NGI;NK;NA;40;25;NA;NA;;;;;;3;Y
PSP;2015;1;VL1824;PMP;NK;NK;NK;NK;MBS;GSA99;EU;NGI;NK;NA;12;8;NA;NA;;;;;;1;Y
PSP;2015;2;VL2440;PMP;NK;NK;NK;NK;MBS;GSA99;COAST;NGI;NK;NA;10;7;NA;NA;;;;;;1;Y
PSP;2015;3;VL0006;PMP;NK;NK;NK;NK;MBS;GSA99;EU;NGI;NK;NA;69;42;NA;NA;;;;;;3;Y
PSP;2016;1;VL0612;PMP;NK;NK;NK;NK;MBS;GSA99;RFMO;NGI;NK;NA;24;14;6720.84;3073.68;3801.42;1732.32;557;156277.17;71486.64;2;Y
PSP;2016;4;VL1218;PMP;NK;NK;NK;NK;MBS;GSA99;EU;NGI;NK;NA;91;50;24629.85;11712.96;13165.32;6269.72;1992;539235.69;256422.7;3;Y
PSP;2016;1;VL1824;PMP;NK;NK;NK;NK;MBS;GSA99;NA;NGI;NK;NA;21;13;5145;2752.05;3087;1718.67;451;109074;59321.34;2;Y
PSP;2016;5;VL2440;PMP;NK;NK;NK;NK;MBS;GSA99;NA;NGI;NK;NA;15;12;2205;2191.05;1764;1752.84;329;48363;48057.03;1;Y
PSP;2016;1;VL0006;PMP;NK;NK;NK;NK;MBS;GSA99;NA;NGI;NK;NA;8;6;1176;1168.56;882;876.42;169;24843;24685.83;1;Y
PSP;2016;6;VL0612;PMP;NK;NK;NK;NK;MBS;GSA99;NA;NGI;NK;NA;8;6;1176;1168.56;882;876.42;169;24843;24685.83;1;Y
PSP;2017;1;VL1218;PMP;NK;NK;NK;NK;MBS;GSA99;NA;NGI;NK;NA;34;28;4998;4966.38;4116;4089.96;737;108339;107653.59;1;Y
PSP;2017;7;VL1824;PMP;NK;NK;NK;NK;MBS;GSA99;NA;NGI;NK;NA;18;18;2381.4;1433.16;2381.4;1433.16;219;28973.7;17436.78;1;Y
PSP;2017;8;VL2440;PMP;NK;NK;NK;NK;MBS;GSA99;NA;NGI;NK;NA;32;32;4233.6;2547.84;4233.6;2547.84;380;50274;30255.6;1;Y
PSP;2017;1;VL0006;PMP;NK;NK;NK;NK;MBS;GSA99;NA;NGI;NK;NA;1;1;132.3;79.62;132.3;79.62;12;1587.6;955.44;1;Y
PSP;2017;1;VL0612;PMP;NK;NK;NK;NK;MBS;GSA99;NA;NGI;NK;NA;3;3;396.9;238.86;396.9;238.86;35;4630.5;2786.7;1;Y
PSP;2017;1;VL1218;PMP;NK;NK;NK;NK;MBS;GSA99;NA;NGI;NK;NA;1;1;80.85;64.16;80.85;64.16;8;646.8;513.28;1;Y
PSP;2017;1;VL1824;PMP;NK;NK;NK;NK;MBS;GSA99;NA;NGI;NK;NA;4;4;889.35;246.44;889.35;246.44;29;6027;1773.92;3;Y
PSP;2018;2;VL2440;PMP;NK;NK;NK;NK;MBS;GSA99;NA;NGI;NK;NA;1;1;294;55.23;294;55.23;11;3234;607.53;1;Y
PSP;2018;3;VL0006;PMP;NK;NK;NK;NK;MBS;GSA99;NA;NGI;NK;NA;43;43;14106.12;2631.07;14106.12;2631.07;340;113801.52;20927.4;2;Y
PSP;2018;1;VL0612;PMP;NK;NK;NK;NK;MBS;GSA99;NA;NGI;NK;NA;50;48;12336.975;3494.01;11726.925;3350.23;638;171515.925;45069.63;2;Y
PSP;2018;4;VL1218;PMP;NK;NK;NK;NK;MBS;GSA99;NA;NGI;NK;NA;2;2;161.7;128.32;161.7;128.32;20;1617;1283.2;1;Y
PSP;2018;1;VL1824;PMP;NK;NK;NK;NK;MBS;GSA99;NA;NGI;NK;NA;406;404;114931.215;30361.15;114629.865;30236.71;4035;1144712.52;307386.48;17;N
PSP;2018;5;VL2440;PMP;NK;NK;NK;NK;MBS;GSA99;NA;NGI;NK;NA;13;13;95.55;15.08;95.55;15.08;NK;NK;NK;1;Y
PSP;2018;1;VL0006;PMP;NK;NK;NK;NK;MBS;GSA99;NA;NGI;NK;NA;117;117;1634.713;167.35;1634.713;167.35;NK;NK;NK;7;N
PSP;2018;6;VL0612;PMP;NK;NK;NK;NK;MBS;GSA99;NA;NGI;NK;NA;109;109;1112.79;96.35;1112.79;96.35;NK;NK;NK;10;N
PSP;2018;1;VL1218;PMP;NK;NK;NK;NK;MBS;GSA99;NA;NGI;NK;NA;1;1;25.137;0.69;25.137;0.69;NK;NK;NK;1;Y
PSP;2019;7;VL1824;PMP;NK;NK;NK;NK;MBS;GSA99;NA;NGI;NK;NA;365;365;3240.541;403.91;3240.541;403.91;NK;NK;NK;21;N
PSP;2019;8;VL2440;PMP;NK;NK;NK;NK;MBS;GSA99;NA;NGI;NK;NA;89;89;500.535;79.93;500.535;79.93;NK;NK;NK;13;N
PSP;2019;1;VL0006;PMP;NK;NK;NK;NK;MBS;GSA99;NA;NGI;NK;NA;53;53;672.525;40.62;672.525;40.62;NK;NK;NK;8;N
PSP;2019;1;VL0612;PMP;NK;NK;NK;NK;MBS;GSA99;NA;NGI;NK;NA;130;130;1269.891;125.44;1269.891;NA;NK;NK;NK;23;N
PSP;2019;1;VL1218;PMP;NK;NK;NK;NK;MBS;GSA99;NA;NGI;NK;NA;42;42;464.52;46.16;464.52;NA;NK;NK;NK;7;N
PSP;2019;1;VL1824;PMP;NK;NK;NK;NK;MBS;GSA99;NA;NGI;NK;NA;6;6;30.318;6.13;30.318;NA;NK;NK;NK;5;N
PSP;2019;2;VL2440;PMP;NK;NK;NK;NK;MBS;GSA99;NA;NGI;NK;NA;449;449;4609.185;402.73;4609.185;NA;NK;NK;NK;25;N
PSP;2019;3;VL0006;PMP;NK;NK;NK;NK;MBS;GSA99;NA;NGI;NK;NA;184;184;1888.141;125.71;1888.141;NA;NK;NK;NK;12;N
PSP;2019;1;VL0612;PMP;NK;NK;NK;NK;MBS;GSA99;NA;NGI;NK;NA;645;645;6149.502;597.13;6149.502;NA;NK;NK;NK;40;N
PSP;2019;4;VL1218;PMP;NK;NK;NK;NK;MBS;GSA99;NA;NGI;NK;NA;5;5;27.93;3.47;27.93;NA;NK;NK;NK;3;Y
PSP;2020;1;VL1824;PMP;NK;NK;NK;NK;MBS;GSA99;NA;NGI;NK;NA;2;2;22.05;2.5;22.05;NA;14;154.35;17.5;1;Y
PSP;2020;5;VL2440;PMP;NK;NK;NK;NK;MBS;GSA99;NA;NGI;NK;NA;1;1;11.025;1.25;11.025;NA;8;88.2;10;1;Y
PSP;2020;1;VL0006;PMP;NK;NK;NK;NK;MBS;GSA99;NA;NGI;NK;NA;42;42;231.525;31.08;231.525;NA;NK;NK;NK;1;Y
PSP;2020;6;VL0612;PMP;SV;DEF;NK;SB-SV_DEF_0_0_0;MBS;GSA99;NA;NGI;NK;NA;19;19;139.65;11.78;139.65;NA;NK;NK;NK;1;Y
PSP;2020;1;VL1218;PMP;SV;DEF;NK;SB-SV_DEF_0_0_0;MBS;GSA99;NA;NGI;NK;NA;33;33;457.317;27.33;457.317;NA;NK;NK;NK;5;N
PSP;2020;7;VL1824;DFN;FPO;DEF;NA;FPO_DEF_0_0_0;MBS;GSA99;NA;NGI;NK;NA;91;91;976.961;85.55;976.961;NA;NK;NK;NK;23;N
PSP;2020;8;VL2440;DFN;FPO;DEF;NA;FPO_DEF_0_0_0;MBS;GSA99;NA;NGI;NK;NA;42;42;308.7;48.72;308.7;48.72;NK;NK;NK;1;Y
PSP;2020;1;VL0006;DFN;FPO;DEF;NA;FPO_DEF_0_0_0;MBS;GSA99;NA;NGI;NK;NA;1;1;11.025;0.65;11.025;0.65;NK;NK;NK;1;Y
PSP;2020;1;VL0612;DFN;FPO;DEF;NA;FPO_DEF_0_0_0;MBS;GSA99;NA;NGI;NK;NA;14;14;103.929;9.24;103.929;9.24;NK;NK;NK;1;Y
PSP;2014;2;VL1218;DFN;FPO;DEF;NA;FPO_DEF_0_0_0;MBS;GSA99;NA;NGI;NK;NA;245;245;2733.252;231.52;2733.252;231.52;NK;NK;NK;21;N
PSP;2014;3;VL1824;DFN;FPO;DEF;NA;FPO_DEF_0_0_0;MBS;GSA99;NA;NGI;NK;NA;2;2;17.64;1.5;17.64;1.5;NK;NK;NK;1;Y
PSP;2014;1;VL2440;DFN;FPO;DEF;NA;FPO_DEF_0_0_0;MBS;GSA99;NA;NGI;NK;NA;40;40;1323;129.92;1323;129.92;215;7203;703.72;2;Y
PSP;2014;4;VL0006;DFN;FPO;DEF;NA;FPO_DEF_0_0_0;MBS;GSA99;NA;NGI;NK;NA;1;1;88.2;6.83;88.2;6.83;5;441;34.15;1;Y
PSP;2014;1;VL0612;DFN;FPO;DEF;NA;FPO_DEF_0_0_0;MBS;GSA99;NA;NGI;NK;NA;430;428;22720.688;3213.17;22610.438;3195.37;2849;151161.57;21568.01;29;N
PSP;2014;5;VL1218;DFN;FPO;DEF;NA;FPO_DEF_0_0_0;MBS;GSA99;NA;NGI;NK;NA;2;2;80.85;7.36;80.85;7.36;12;485.1;44.16;1;Y
PSP;2014;1;VL1824;DFN;FPO;DEF;NA;FPO_DEF_0_0_0;MBS;GSA99;NA;NGI;NK;NA;3;3;96.285;20.93;96.285;20.93;17;591.675;117.15;2;Y
PSP;2014;6;VL2440;DFN;FPO;DEF;NA;FPO_DEF_0_0_0;MBS;GSA99;NA;NGI;NK;NA;7;7;607.11;49.37;607.11;49.37;62;5183.22;438.55;2;Y
PSP;2015;1;VL0006;DFN;FPO;DEF;NA;FPO_DEF_0_0_0;MBS;GSA99;NA;NGI;NK;NA;12;12;1393.56;82.32;1393.56;82.32;78;9058.14;535.08;1;Y
PSP;2015;7;VL0612;DFN;FPO;DEF;NA;FPO_DEF_0_0_0;MBS;GSA99;NA;NGI;NK;NA;1;1;58.8;6.08;58.8;6.08;11;646.8;66.88;1;Y
PSP;2015;8;VL1218;DFN;FPO;DEF;NA;FPO_DEF_0_0_0;MBS;GSA99;NA;NGI;NK;NA;26;26;1410.832;128.49;1410.832;128.49;232;12313.087;1169.71;5;N
PSP;2015;1;VL1824;DFN;FPO;DEF;NA;FPO_DEF_0_0_0;MBS;GSA99;NA;NGI;NK;NA;33;33;1940.4;200.64;1940.4;200.64;286;16816.8;1738.88;1;Y
PSP;2015;1;VL2440;DFN;FPO;DEF;NA;FPO_DEF_0_0_0;MBS;GSA99;NA;NGI;NK;NA;14;14;660.765;70.22;660.765;70.22;107;5330.955;518.36;3;Y
PSP;2015;1;VL0006;DFN;FPO;DEF;NA;FPO_DEF_0_0_0;MBS;GSA99;NA;NGI;NK;NA;66;66;4573.17;459.78;4573.17;459.78;483;33493.95;3366.88;8;N
PSP;2016;1;VL0612;DFN;FPO;DEF;NA;FPO_DEF_0_0_0;MBS;GSA99;NA;NGI;NK;NA;2;2;117.6;12.16;117.6;12.16;20;1176;121.6;1;Y
PSP;2016;2;VL1218;DFN;FPO;DEF;NA;FPO_DEF_0_0_0;MBS;GSA99;NA;NGI;NK;NA;106;106;5457.375;492.94;5457.375;492.94;715;37047.675;3317.04;3;Y
PSP;2016;3;VL1824;DFN;FPO;DEF;NA;FPO_DEF_0_0_0;MBS;GSA99;NA;NGI;NK;NA;5;5;183.75;31.3;183.75;31.3;21;771.75;131.46;1;Y
PSP;2016;1;VL2440;DFN;FPO;DEF;NA;FPO_DEF_0_0_0;MBS;GSA99;NA;NGI;NK;NA;61;60;4380.541;407.25;4305.571;400.12;690;50755.44;4538.83;9;N
PSP;2016;4;VL0006;DFN;FPO;DEF;NA;FPO_DEF_0_0_0;MBS;GSA99;NA;NGI;NK;NA;14;14;632.1;98.64;632.1;98.64;108;4895.1;759.6;2;Y
PSP;2016;1;VL0612;DFN;FPO;DEF;NA;FPO_DEF_0_0_0;MBS;GSA99;NA;NGI;NK;NA;37;36;2679.81;233.13;2605.575;227.3;306;22366.785;1898.74;6;N
PSP;2017;5;VL1218;DFN;FPO;DEF;NA;FPO_DEF_0_0_0;MBS;GSA99;NA;NGI;NK;NA;1;1;116.13;6.86;116.13;6.86;7;812.91;48.02;1;Y
PSP;2017;1;VL1824;DFN;FPO;DEF;NA;FPO_DEF_0_0_0;MBS;GSA99;NA;NGI;NK;NA;4;4;235.2;24.32;235.2;24.32;30;1764;182.4;1;Y
PSP;2017;6;VL2440;DFN;FPO;DEF;NA;FPO_DEF_0_0_0;MBS;GSA99;NA;NGI;NK;NA;3;3;161.7;14.56;161.7;14.56;19;1043.7;97.12;2;Y
PSP;2017;1;VL0006;DFN;FPO;NK;NA;NK;MBS;GSA99;NA;NGI;NK;NA;3;2;143.325;21.96;88.2;13.06;38;1962.45;309.76;2;Y
PSP;2017;7;VL0612;DFN;FPO;NK;NA;NK;MBS;GSA99;NA;NGI;NK;NA;10;10;433.65;70.34;433.65;70.34;78;3403.05;551.06;2;Y
PSP;2017;8;VL1218;DFN;FPO;NK;NA;NK;MBS;GSA99;NA;NGI;NK;NA;3;3;189.63;19.38;189.63;19.38;16;1064.28;103.76;2;Y
PSP;2017;1;VL1824;DFN;FPO;NK;NA;NK;MBS;GSA99;NA;NGI;NK;NA;1;1;74.97;7.13;74.97;7.13;22;1649.34;156.86;1;Y
PSP;2018;1;VL2440;DFN;GNS;DEF;100D400;GNS_DEF_>=16_0_0;MBS;GSA99;NA;NGI;NK;NA;6;6;370.072;28.96;370.072;28.96;32;1992.585;155.76;3;Y
PSP;2018;1;VL0006;DFN;GNS;DEF;100D400;GNS_DEF_>=16_0_0;MBS;GSA99;NA;NGI;NK;NA;3;3;216.09;15.72;216.09;15.72;18;1296.54;94.32;1;Y
PSP;2018;1;VL0612;DFN;GNS;DEF;100D400;GNS_DEF_>=16_0_0;MBS;GSA99;NA;NGI;NK;NA;8;8;294;50.08;294;50.08;34;1249.5;212.84;1;Y
PSP;2018;2;VL1218;DFN;GNS;DEF;100D400;GNS_DEF_>=16_0_0;MBS;GSA99;NA;NGI;NK;NA;3;3;131.565;13.43;131.565;13.43;42;1740.48;187.9;2;Y
PSP;2018;3;VL1824;DFN;GNS;DEF;100D400;GNS_DEF_>=16_0_0;MBS;GSA99;NA;NGI;NK;NA;1;1;61.74;5.94;61.74;5.94;4;246.96;23.76;1;Y
PSP;2018;1;VL2440;DFN;GNS;DEF;100D400;GNS_DEF_>=16_0_0;MBS;GSA99;NA;NGI;NK;NA;1;1;61.74;5.94;61.74;5.94;5;308.7;29.7;1;Y
PSP;2018;4;VL0006;DFN;GNS;DEF;40D50;GNS_DEF_>=16_0_0;MBS;GSA99;NA;NGI;NK;NA;1;1;58.8;7.69;58.8;7.69;5;294;38.45;1;Y
PSP;2018;1;VL0612;DFN;GNS;DEF;40D50;GNS_DEF_>=16_0_0;MBS;GSA99;NA;NGI;NK;NA;7;7;576.24;45.48;576.24;45.48;53;4280.64;334.05;4;N
PSP;2018;5;VL1218;DFN;GNS;DEF;40D50;GNS_DEF_>=16_0_0;MBS;GSA99;NA;NGI;NK;NA;4;4;215.355;33.8;215.355;33.8;28;1507.485;236.6;2;Y
PSP;2019;1;VL1824;DFN;GNS;DEF;40D50;GNS_DEF_>=16_0_0;MBS;GSA99;NA;NGI;NK;NA;31;31;1822.8;238.39;1822.8;238.39;257;15111.6;1976.33;1;Y
PSP;2019;6;VL2440;DFN;GNS;DEF;40D50;GTR_DEF_>=16_0_0;MBS;GSA99;NA;NGI;NK;NA;129;129;11254.32;834.06;11254.32;834.06;1027;88535.16;6490.86;4;N
PSP;2019;1;VL0006;DFN;GNS;DEF;40D50;GTR_DEF_>=16_0_0;MBS;GSA99;NA;NGI;NK;NA;22;22;1444.275;179.83;1444.275;179.83;166;10807.44;1387.34;6;N
PSP;2019;7;VL0612;DFN;GNS;DEF;40D50;GTR_DEF_>=16_0_0;MBS;GSA99;NA;NGI;NK;NA;3;3;66.15;7.8;66.15;7.8;19;418.95;49.4;1;Y
PSP;2019;8;VL1218;DFN;GNS;DEF;40D50;GTR_DEF_>=16_0_0;MBS;GSA99;NA;NGI;NK;NA;11;11;671.79;64.6;671.79;64.6;83;5010.495;488.3;2;Y
PSP;2019;1;VL1824;DFN;GNS;DEF;40D50;GTR_DEF_>=16_0_0;MBS;GSA99;NA;NGI;NK;NA;43;43;2327.745;294.55;2327.745;294.55;464;25029.69;2918.3;5;N
PSP;2019;1;VL2440;DFN;GNS;DEF;40D50;GTR_DEF_>=16_0_0;MBS;GSA99;NA;NGI;NK;NA;19;19;529.2;55.88;529.2;55.88;129;3818.325;392.64;2;Y
PSP;2019;1;VL0006;DFN;GNS;DEF;40D50;GTR_DEF_>=16_0_0;MBS;GSA99;NA;NGI;NK;NA;42;41;3253.11;263.56;3206.07;257.48;352;27126.645;2234.44;3;Y
PSP;2019;1;VL0612;DFN;GNS;DEF;40D50;GTR_DEF_>=16_0_0;MBS;GSA99;NA;NGI;NK;NA;271;270;16478.7;2014.11;16416.225;2004.72;2249;132972.892;16923.71;20;N
PSP;2019;1;VL1218;DFN;GNS;DEF;40D50;GTR_DEF_>=16_0_0;MBS;GSA99;NA;NGI;NK;NA;9;9;529.2;37.53;529.2;37.53;77;4527.6;321.09;1;Y
PSP;2020;2;VL1824;DFN;GNS;DEF;40D50;GTR_DEF_>=16_0_0;MBS;GSA99;NA;NGI;NK;NA;82;82;3583.125;707.96;3583.125;707.96;690;29289.75;6166.09;17;N
PSP;2020;3;VL2440;DFN;GNS;DEF;40D50;GTR_DEF_>=16_0_0;MBS;GSA99;NA;NGI;NK;NA;9;9;529.2;37.53;529.2;37.53;57;3351.6;237.69;1;Y
PSP;2020;1;VL0006;DFN;GNS;DEF;40D50;GTR_DEF_>=16_0_0;MBS;GSA99;NA;NGI;NK;NA;24;24;723.24;101.76;723.24;101.76;158;4856.88;680.32;2;Y
PSP;2020;4;VL0612;DFN;GNS;DEF;40D50;GTR_DEF_>=16_0_0;MBS;GSA99;NA;NGI;NK;NA;851;844;48051.36;5914.48;47685.33;5864.04;6352;368455.132;42820.02;34;N
PSP;2020;1;VL1218;DFN;GNS;DEF;40D50;GTR_DEF_>=16_0_0;MBS;GSA99;NA;NGI;NK;NA;21;21;1139.221;98.8;1139.221;98.8;144;7901.132;637.55;3;Y
PSP;2020;5;VL1824;DFN;GNS;DEF;40D50;GTR_DEF_>=16_0_0;MBS;GSA99;NA;NGI;NK;NA;19;18;1600.83;122.71;1553.79;116.63;156;12397.98;1029.91;4;N
PSP;2020;1;VL2440;DFN;GNS;DEF;40D50;GTR_DEF_>=16_0_0;MBS;GSA99;NA;NGI;NK;NA;103;102;6757.575;658.07;6695.1;648.68;789;53003.761;5071.78;13;N
PSP;2020;6;VL0006;DFN;GNS;DEF;40D50;GTR_DEF_>=16_0_0;MBS;GSA99;NA;NGI;NK;NA;61;61;2800.152;392.19;2800.152;392.19;356;16985.027;2244.63;6;N
PSP;2020;1;VL0612;DFN;GNS;DEF;40D50;GTR_DEF_>=16_0_0;MBS;GSA99;NA;NGI;NK;NA;71;71;7022.19;469.76;7022.19;469.76;545;54254.76;3759.53;5;N
PSP;2014;7;VL1218;DFN;GNS;DEF;40D50;GTR_DEF_>=16_0_0;MBS;GSA99;NA;NGI;NK;NA;378;361;21797.777;2463.5;20765.102;2304.2;3167;183183.183;22312.68;34;N
PSP;2014;8;VL1824;DFN;GNS;DEF;40D50;GTR_DEF_>=16_0_0;MBS;GSA99;NA;NGI;NK;NA;2;2;117.6;15.38;117.6;15.38;12;705.6;92.28;1;Y
PSP;2014;1;VL2440;DFN;GNS;DEF;40D50;GTR_DEF_>=16_0_0;MBS;GSA99;NA;NGI;NK;NA;28;28;2172.66;207.22;2172.66;207.22;208;15934.8;1531.57;4;N
PSP;2014;1;VL0006;DFN;GNS;DEF;40D50;GTR_DEF_>=16_0_0;MBS;GSA99;NA;NGI;NK;NA;6;6;276.36;35.84;276.36;35.84;51;2056.898;374.09;2;Y
PSP;2014;1;VL0612;DFN;GNS;DEF;40D50;GTR_DEF_>=16_0_0;MBS;GSA99;NA;NGI;NK;NA;16;14;778.365;96.9;684.285;84.74;246;11751.915;1493.02;2;Y
PSP;2014;1;VL1218;DFN;GNS;DEF;40D50;GTR_DEF_>=16_0_0;MBS;GSA99;NA;NGI;NK;NA;22;21;883.47;107.68;845.25;103.21;337;13074.18;1548.83;3;Y
PSP;2014;2;VL1824;DFN;GNS;DEF;40D50;GTR_DEF_>=16_0_0;MBS;GSA99;NA;NGI;NK;NA;1;1;29.4;4.16;29.4;4.16;5;147;20.8;1;Y
PSP;2014;3;VL2440;DFN;GNS;DEF;40D50;GTR_DEF_>=16_0_0;MBS;GSA99;NA;NGI;NK;NA;36;35;2019.045;227.44;1956.57;218.05;571;31948.98;3337.05;10;N
PSP;2015;1;VL0006;DFN;GNS;DEF;40D50;GTR_DEF_>=16_0_0;MBS;GSA99;NA;NGI;NK;NA;1;1;44.093;7.37;44.093;7.37;12;529.112;88.44;1;Y
PSP;2015;4;VL0612;DFN;GNS;DEF;40D50;GTR_DEF_>=16_0_0;MBS;GSA99;NA;NGI;NK;NA;47;46;3877.86;252.95;3830.82;246.87;362;26739.3;2004.03;4;N
PSP;2015;1;VL1218;DFN;GNS;DEF;40D50;GTR_DEF_>=16_0_0;MBS;GSA99;NA;NGI;NK;NA;27;23;1457.013;221.8;1207.113;184.24;332;17306.192;2741.32;10;N
PSP;2015;5;VL1824;DFN;GNS;DEF;40D50;GTR_DEF_>=16_0_0;MBS;GSA99;NA;NGI;NK;NA;5;5;110.25;13;110.25;13;39;859.95;101.4;1;Y
PSP;2015;1;VL2440;DFN;GNS;DEF;40D50;GTR_DEF_>=16_0_0;MBS;GSA99;NA;NGI;NK;NA;1;1;72.765;5.7;NA;5.7;8;582.12;45.6;1;Y
PSP;2015;6;VL0006;DFN;GNS;DEF;40D50;GTR_DEF_>=16_0_0;MBS;GSA99;NA;NGI;NK;NA;3;3;176.4;12.51;NA;12.51;22;1293.6;91.74;1;Y
PSP;2016;1;VL0612;DFN;GNS;DEF;40D50;GTR_DEF_>=16_0_0;MBS;GSA99;NA;NGI;NK;NA;20;20;715.89;134.72;NA;134.72;119;4013.1;791.84;6;N
PSP;2016;7;VL1218;DFN;GNS;DEF;40D50;GTR_DEF_>=16_0_0;MBS;GSA99;NA;NGI;NK;NA;21;21;779.093;71.93;NA;71.93;144;5394.871;484.54;3;Y
PSP;2016;8;VL1824;DFN;GNS;DEF;40D50;GTR_DEF_>=16_0_0;MBS;GSA99;NA;NGI;NK;NA;3;3;177.076;15.36;NA;15.36;22;1277.812;110.33;3;Y
PSP;2016;1;VL2440;DFN;GNS;DEF;40D50;GTR_DEF_>=16_0_0;MBS;GSA99;NA;NGI;NK;NA;2;2;94.08;12.16;NA;12.16;15;705.6;91.2;1;Y
PSP;2016;1;VL0006;DFN;GNS;DEF;40D50;GTR_DEF_>=16_0_0;MBS;GSA99;NA;NGI;NK;NA;1;1;88.2;6.83;NA;6.83;5;441;34.15;1;Y
PSP;2016;1;VL0612;DFN;GNS;DEF;40D50;GTR_DEF_>=16_0_0;MBS;GSA99;NA;NGI;NK;NA;53;49;3711.75;301.87;NA;266.27;558;38385.375;3299.83;5;N
PSP;2017;1;VL1218;DFN;GNS;DEF;40D50;GTR_DEF_>=16_0_0;MBS;GSA99;NA;NGI;NK;NA;3;3;167.58;23.78;NA;23.78;26;1487.64;206.68;2;Y
PSP;2017;1;VL1824;DFN;GNS;DEF;40D50;GTR_DEF_>=16_0_0;MBS;GSA99;NA;NGI;NK;NA;1;1;44.1;7.12;NA;7.12;9;396.9;64.08;1;Y
PSP;2017;2;VL2440;DFN;GNS;DEF;40D50;GTR_DEF_>=16_0_0;MBS;GSA99;NA;NGI;NK;NA;13;12;775.425;77.12;NA;71.04;163;8595.09;982.56;5;N
PSP;2017;3;VL0006;DFN;GNS;DEF;40D50;GTR_DEF_>=16_0_0;MBS;GSA99;NA;NGI;NK;NA;330;308;21327.128;2376.61;NA;2180.32;3237;207217.448;23898.43;27;N
PSP;2017;1;VL0612;DFN;GNS;DEF;40D50;GTR_DEF_>=16_0_0;MBS;GSA99;NA;NGI;NK;NA;4;3;204.33;33.36;NA;24.46;63;3319.995;526.62;3;Y
PSP;2017;4;VL1218;DFN;GNS;DEF;40D50;GTR_DEF_>=16_0_0;MBS;GSA99;NA;NGI;NK;NA;1;1;74.97;7.13;74.97;7.13;10;749.7;71.3;1;Y
PSP;2017;1;VL1824;DFN;GNS;DEF;40D50;GTR_DEF_>=16_0_0;MBS;GSA99;NA;NGI;NK;NA;15;15;573.3;67.05;573.3;67.05;289;11045.58;1291.83;1;Y
PSP;2018;5;VL2440;DFN;GNS;DEF;40D50;GTR_DEF_>=16_0_0;MBS;GSA99;NA;NGI;NK;NA;2;2;93.345;10.2;93.345;10.2;26;1145.865;127.56;2;Y
PSP;2018;1;VL0006;DFN;GNS;DEF;40D50;GTR_DEF_>=16_0_0;MBS;GSA99;NA;NGI;NK;NA;1;1;36.75;6.26;36.75;6.26;5;183.75;31.3;1;Y
PSP;2018;6;VL0612;DFN;GNS;DEF;40D50;GTR_DEF_>=16_0_0;MBS;GSA99;NA;NGI;NK;NA;5;5;202.86;24.18;202.86;24.18;91;3548.58;417.75;2;Y
PSP;2018;1;VL1218;DFN;GNS;DEF;40D50;GTR_DEF_>=16_0_0;MBS;GSA99;NA;NGI;NK;NA;4;4;117.6;22.28;117.6;22.28;27;793.8;150.39;1;Y
PSP;2018;7;VL1824;DFN;GNS;DEF;40D50;GTR_DEF_>=16_0_0;MBS;GSA99;NA;NGI;NK;NA;168;168;6681.15;907.81;6681.15;907.81;861;39534.915;5956.95;8;N
PSP;2018;8;VL2440;DFN;GNS;DEF;50D100;GNS_DEF_>=16_0_0;MBS;GSA99;NA;NGI;NK;NA;3;3;149.94;24.33;149.94;24.33;27;1349.46;218.97;1;Y
PSP;2018;1;VL0006;DFN;GNS;DEF;50D100;GNS_DEF_>=16_0_0;MBS;GSA99;NA;NGI;NK;NA;296;296;7310.31;793.97;7310.31;793.97;17;1249.5;120.53;14;N
PSP;2018;1;VL0612;DFN;GNS;DEF;50D100;GNS_DEF_>=16_0_0;MBS;GSA99;NA;NGI;NK;NA;47;47;3476.55;336.44;3476.55;336.44;380;28084.35;2716.67;2;Y
PSP;2018;1;VL1218;DFN;GNS;DEF;50D100;GNS_DEF_>=16_0_0;MBS;GSA99;NA;NGI;NK;NA;4;4;35.28;6;35.28;6;NK;NK;NK;1;Y
PSP;2019;1;VL1824;DFN;GNS;DEF;50D100;GNS_DEF_>=16_0_0;MBS;GSA99;NA;NGI;NK;NA;2;2;44.1;3.84;44.1;3.84;NK;NK;NK;1;Y
PSP;2019;1;VL2440;DFN;GNS;DEF;50D100;GNS_DEF_>=16_0_0;MBS;GSA99;NA;NGI;NK;NA;42;42;3946.95;422.97;3946.95;422.97;305;28613.55;3064.46;2;Y
PSP;2019;2;VL0006;DFN;GNS;DEF;50D100;GNS_DEF_>=16_0_0;MBS;GSA99;NA;NGI;NK;NA;24;24;824.67;73.66;824.67;73.66;NK;NK;NK;5;N
