country;year;quarter;vessel_length;fishing_tech;gear_type;target_assemblage;mesh_size_range;metier;domain_discards;domain_landings;supra_region;sub_region;eez_indicator;geo_indicator;nep_sub_region;specon_tech;deep;species;totwghtlandg;totvallandg;discards;confidential
PSP;2018;1;VL2440;DFN;GNS;DEF;NK;GNS_DEF_>=16_0_0;NK;NK;MBS;GSA99;NA;NGI;NA;NK;NA;WEG;0.004;8.022142629;NK;A
PSP;2018;1;VL0006;DFN;GNS;DEF;NK;GNS_DEF_>=16_0_0;NK;NK;MBS;GSA99;NA;NGI;NA;NK;NA;AMB;0.044;170.3005005;NK;A
PSP;2018;1;VL0612;DFN;GNS;DEF;NK;GNS_DEF_>=16_0_0;NK;NK;MBS;GSA99;NA;NGI;NA;NK;NA;BON;0.015;84.48240547;NK;A
PSP;2018;1;VL1218;DFN;GNS;DEF;NK;GNS_DEF_>=16_0_0;NK;NK;MBS;GSA99;NA;NGI;NA;NK;NA;BRB;0.02;219.0894992;NK;A
PSP;2019;1;VL1824;DFN;GNS;DEF;NK;GNS_DEF_>=16_0_0;NK;NK;MBS;GSA99;NA;NGI;NA;NK;NA;BSS;0.012;40.75920976;NK;A
PSP;2019;1;VL2440;DFN;GNS;DEF;NK;GNS_DEF_>=16_0_0;NK;NK;MBS;GSA99;NA;NGI;NA;NK;NA;CBM;0.002;5.767291907;NK;A
PSP;2019;1;VL0006;DFN;GNS;DEF;NK;GNS_DEF_>=16_0_0;NK;NK;MBS;GSA99;NA;NGI;NA;NK;NA;CTB;0.002;36.28144037;NK;A
PSP;2019;2;VL0612;DFN;GNS;DEF;NK;GNS_DEF_>=16_0_0;NK;NK;MBS;GSA99;NA;NGI;NA;NK;NA;DEC;0.013;57.3760522;NK;A
PSP;2019;3;VL1218;DFN;GNS;DEF;NK;GNS_DEF_>=16_0_0;NK;NK;MBS;GSA99;NA;NGI;NA;NK;NA;HKE;0.032;38.30671676;NK;A
PSP;2019;1;VL1824;DFN;GNS;DEF;NK;GNS_DEF_>=16_0_0;NK;NK;MBS;GSA99;NA;NGI;NA;NK;NA;JAX;0.022;47.27791967;NK;A
PSP;2019;4;VL2440;DFN;GNS;DEF;NK;GNS_DEF_>=16_0_0;NK;NK;MBS;GSA99;NA;NGI;NA;NK;NA;LTA;0.028;22.82544948;NK;A
PSP;2019;1;VL0006;DFN;GNS;DEF;NK;GNS_DEF_>=16_0_0;NK;NK;MBS;GSA99;NA;NGI;NA;NK;NA;MAC;0.019;46.06639165;NK;A
PSP;2019;5;VL0612;DFN;GNS;DEF;NK;GNS_DEF_>=16_0_0;NK;NK;MBS;GSA99;NA;NGI;NA;NK;NA;MON;0.013;56.43815057;NK;A
PSP;2019;1;VL1218;DFN;GNS;DEF;NK;GNS_DEF_>=16_0_0;NK;NK;MBS;GSA99;NA;NGI;NA;NK;NA;MZZ;0.015;163.4500756;NK;A
PSP;2020;6;VL1824;DFN;GNS;DEF;NK;GNS_DEF_>=16_0_0;NK;NK;MBS;GSA99;NA;NGI;NA;NK;NA;OCC;0.036;26.75668639;NK;A
PSP;2020;1;VL2440;DFN;GNS;DEF;NK;GNS_DEF_>=16_0_0;NK;NK;MBS;GSA99;NA;NGI;NA;NK;NA;PAC;0.021;110.7201373;NK;A
PSP;2020;7;VL0006;DFN;GNS;DEF;NK;GNS_DEF_>=16_0_0;NK;NK;MBS;GSA99;NA;NGI;NA;NK;NA;RPG;0.162;164.0283686;NK;A
PSP;2020;8;VL0612;DFN;GNS;DEF;NK;GNS_DEF_>=16_0_0;NK;NK;MBS;GSA99;NA;NGI;NA;NK;NA;SBG;0.001;0.700202624;NK;A
PSP;2020;1;VL1218;DFN;GNS;DEF;NK;GNS_DEF_>=16_0_0;NK;NK;MBS;GSA99;NA;NGI;NA;NK;NA;SQC;0.195;500.9735632;NK;N
PSP;2020;1;VL1824;DFN;GNS;DEF;NK;GNS_DEF_>=16_0_0;NK;NK;MBS;GSA99;NA;NGI;NA;NK;NA;SRG;0.05;238.8465876;NK;N
PSP;2020;1;VL2440;DFN;GNS;DEF;NK;GNS_DEF_>=16_0_0;NK;NK;MBS;GSA99;NA;NGI;NA;NK;NA;SSB;0.441;1853.630264;NK;N
PSP;2020;1;VL0006;DFN;GNS;DEF;NK;GNS_DEF_>=16_0_0;NK;NK;MBS;GSA99;NA;NGI;NA;NK;NA;SWA;0.075;817.9778131;NK;N
PSP;2020;1;VL0612;DFN;GNS;DEF;NK;GNS_DEF_>=16_0_0;NK;NK;MBS;GSA99;NA;NGI;NA;NK;NA;VMA;2.024;5903.776265;NK;N
PSP;2014;1;VL1218;DFN;GNS;DEF;NK;GTR_DEF_>=16_0_0;1_GSA1_GTR_DEF_>=16_0_0;NK;MBS;GSA99;NA;NGI;NA;NK;NA;ANK;0.035;348.0114137;NK;A
PSP;2014;1;VL1824;DFN;GNS;DEF;NK;GTR_DEF_>=16_0_0;1_GSA1_GTR_DEF_>=16_0_0;NK;MBS;GSA99;NA;NGI;NA;NK;NA;BON;0.015;33.90027293;NK;A
PSP;2014;1;VL2440;DFN;GNS;DEF;NK;GTR_DEF_>=16_0_0;1_GSA1_GTR_DEF_>=16_0_0;NK;MBS;GSA99;NA;NGI;NA;NK;NA;CTC;0.01;92.51100749;NK;N
PSP;2014;1;VL0006;DFN;GNS;DEF;NK;GTR_DEF_>=16_0_0;1_GSA1_GTR_DEF_>=16_0_0;NK;MBS;GSA99;NA;NGI;NA;NK;NA;HKE;0.002;19.13598345;NK;A
PSP;2014;1;VL0612;DFN;GNS;DEF;NK;GTR_DEF_>=16_0_0;1_GSA1_GTR_DEF_>=16_0_0;NK;MBS;GSA99;NA;NGI;NA;NK;NA;HMM;0.077;664.5745054;NK;A
PSP;2014;1;VL1218;DFN;GNS;DEF;NK;GTR_DEF_>=16_0_0;1_GSA1_GTR_DEF_>=16_0_0;NK;MBS;GSA99;NA;NGI;NA;NK;NA;MUR;0.081;363.6860166;NK;A
PSP;2014;1;VL1824;DFN;GNS;DEF;NK;GTR_DEF_>=16_0_0;1_GSA1_GTR_DEF_>=16_0_0;NK;MBS;GSA99;NA;NGI;NA;NK;NA;OCC;0.008;15.56455422;NK;A
PSP;2014;1;VL2440;DFN;GNS;DEF;NK;GTR_DEF_>=16_0_0;1_GSA1_GTR_DEF_>=16_0_0;NK;MBS;GSA99;NA;NGI;NA;NK;NA;PAC;0.287;261.6191592;NK;A
PSP;2014;1;VL0006;DFN;GNS;DEF;NK;GTR_DEF_>=16_0_0;1_GSA1_GTR_DEF_>=16_0_0;NK;MBS;GSA99;NA;NGI;NA;NK;NA;RPG;0.093;315.2340604;NK;N
PSP;2015;1;VL0612;DFN;GNS;DEF;NK;GTR_DEF_>=16_0_0;1_GSA1_GTR_DEF_>=16_0_0;NK;MBS;GSA99;NA;NGI;NA;NK;NA;SBG;0.001;9.623369392;NK;A
PSP;2015;1;VL1218;DFN;GNS;DEF;NK;GTR_DEF_>=16_0_0;1_GSA1_GTR_DEF_>=16_0_0;NK;MBS;GSA99;NA;NGI;NA;NK;NA;SOL;0.116;428.8020072;NK;N
PSP;2015;1;VL1824;DFN;GNS;DEF;NK;GTR_DEF_>=16_0_0;1_GSA1_GTR_DEF_>=16_0_0;NK;MBS;GSA99;NA;NGI;NA;NK;NA;SRG;0.22;1110.466309;NK;N
PSP;2015;1;VL2440;DFN;GNS;DEF;NK;GTR_DEF_>=16_0_0;1_GSA6_GTR_DEF_>=16_0_0;NK;MBS;GSA99;NA;NGI;NA;NK;NA;CTC;0.104;593.6922253;NK;N
PSP;2015;1;VL0006;DFN;GNS;DEF;NK;GTR_DEF_>=16_0_0;1_GSA6_GTR_DEF_>=16_0_0;NK;MBS;GSA99;NA;NGI;NA;NK;NA;MON;0.008;120.4417299;NK;A
PSP;2015;1;VL0612;DFN;GNS;DEF;NK;GTR_DEF_>=16_0_0;1_GSA6_GTR_DEF_>=16_0_0;NK;MBS;GSA99;NA;NGI;NA;NK;NA;PAC;0.001;3.940776019;NK;A
PSP;2016;1;VL1218;DFN;GNS;DEF;NK;GTR_DEF_>=16_0_0;1_GSA6_GTR_DEF_>=16_0_0;NK;MBS;GSA99;NA;NGI;NA;NK;NA;SOL;0.038;0;NK;A
PSP;2016;1;VL1824;DFN;GNS;DEF;NK;GTR_DEF_>=16_0_0;NK;NK;MBS;GSA99;NA;NGI;NA;NK;NA;AMB;0.004;5.793496472;NK;A
PSP;2016;1;VL2440;DFN;GNS;DEF;NK;GTR_DEF_>=16_0_0;NK;NK;MBS;GSA99;NA;NGI;NA;NK;NA;BBS;0.035;45.37474157;NK;A
PSP;2016;1;VL0006;DFN;GNS;DEF;NK;GTR_DEF_>=16_0_0;NK;NK;MBS;GSA99;NA;NGI;NA;NK;NA;BGR;0.001;8.799719008;NK;A
PSP;2016;1;VL0612;DFN;GNS;DEF;NK;GTR_DEF_>=16_0_0;NK;NK;MBS;GSA99;NA;NGI;NA;NK;NA;BRB;0.011;48.26800969;NK;A
PSP;2016;1;VL1218;DFN;GNS;DEF;NK;GTR_DEF_>=16_0_0;NK;NK;MBS;GSA99;NA;NGI;NA;NK;NA;CBM;0.028;72.19781057;NK;A
PSP;2017;1;VL1824;DFN;GNS;DEF;NK;GTR_DEF_>=16_0_0;NK;NK;MBS;GSA99;NA;NGI;NA;NK;NA;DEC;0.003;23.31857824;NK;A
PSP;2017;1;VL2440;DFN;GNS;DEF;NK;GTR_DEF_>=16_0_0;NK;NK;MBS;GSA99;NA;NGI;NA;NK;NA;FOR;0.009;34.83419328;NK;A
PSP;2017;1;VL0006;DFN;GNS;DEF;NK;GTR_DEF_>=16_0_0;NK;NK;MBS;GSA99;NA;NGI;NA;NK;NA;FOX;0.009;23.66327229;NK;A
PSP;2017;1;VL0612;DFN;GNS;DEF;NK;GTR_DEF_>=16_0_0;NK;NK;MBS;GSA99;NA;NGI;NA;NK;NA;GPD;0.004;72.56288073;NK;A
PSP;2017;1;VL1218;DFN;GNS;DEF;NK;GTR_DEF_>=16_0_0;NK;NK;MBS;GSA99;NA;NGI;NA;NK;NA;MGR;0.003;13.02418859;NK;A
PSP;2017;1;VL1824;DFN;GNS;DEF;NK;GTR_DEF_>=16_0_0;NK;NK;MBS;GSA99;NA;NGI;NA;NK;NA;MON;0.028;135.9322978;NK;A
PSP;2017;1;VL2440;DFN;GNS;DEF;NK;GTR_DEF_>=16_0_0;NK;NK;MBS;GSA99;NA;NGI;NA;NK;NA;MZZ;0.02;51.38190392;NK;A
PSP;2018;1;VL0006;DFN;GNS;DEF;NK;GTR_DEF_>=16_0_0;NK;NK;MBS;GSA99;NA;NGI;NA;NK;NA;POX;0.01;17.25960145;NK;A
PSP;2018;1;VL0612;DFN;GNS;DEF;NK;GTR_DEF_>=16_0_0;NK;NK;MBS;GSA99;NA;NGI;NA;NK;NA;RAJ;0.203;363.6683266;NK;A
PSP;2018;1;VL1218;DFN;GNS;DEF;NK;GTR_DEF_>=16_0_0;NK;NK;MBS;GSA99;NA;NGI;NA;NK;NA;SCS;0.004;34.52335093;NK;A
PSP;2018;1;VL1824;DFN;GNS;DEF;NK;GTR_DEF_>=16_0_0;NK;NK;MBS;GSA99;NA;NGI;NA;NK;NA;SQC;0.001;9.623369392;NK;A
PSP;2018;1;VL2440;DFN;GNS;DEF;NK;GTR_DEF_>=16_0_0;NK;NK;MBS;GSA99;NA;NGI;NA;NK;NA;SSB;0.021;105.9990568;NK;A
PSP;2018;1;VL0006;DFN;GNS;DEF;NK;GTR_DEF_>=16_0_0;NK;NK;MBS;GSA99;NA;NGI;NA;NK;NA;SWA;0.012;68.50294908;NK;A
PSP;2018;1;VL0612;DFN;GNS;DEF;NK;GTR_DEF_>=16_0_0;NK;NK;MBS;GSA99;NA;NGI;NA;NK;NA;UUC;0.031;122.1640566;NK;A
PSP;2018;1;VL1218;DFN;GNS;DEF;NK;GTR_DEF_>=16_0_0;NK;NK;MBS;GSA99;NA;NGI;NA;NK;NA;WEX;0.002;4.853333439;NK;A
PSP;2018;1;VL1824;DFN;GNS;DEF;NK;GTR_DEF_>=16_0_0;NK;NK;MBS;GSA99;NA;NGI;NA;NK;NA;YRS;0.002;2.592842375;NK;A
PSP;2019;1;VL2440;DFN;GNS;DEF;NK;GTR_DEF_>=16_0_0;NK;NK;MBS;GSA99;EU;NGI;NA;NK;NA;MZZ;0.461;1184.352885;NK;N
PSP;2019;1;VL0006;DFN;GNS;DEF;NK;GTR_DEF_>=16_0_0;NK;NK;MBS;GSA99;NA;NGI;NA;NK;NA;RAJ;0;0;0.241;N
PSP;2019;1;VL0612;DFN;GNS;DEF;NK;GTR_DEF_>=16_0_0;NK;NK;MBS;GSA99;NA;NGI;NA;NK;NA;VMA;0;0;0.65;N
PSP;2019;1;VL1218;DFN;GNS;NK;40D50;NK;NK;NK;MBS;GSA99;NA;NGI;NA;NK;NA;BON;0;0;0.06;N
PSP;2019;1;VL1824;DFN;GNS;NK;40D50;NK;NK;NK;MBS;GSA99;NA;NGI;NA;NK;NA;CTC;0.359;5086.562645;NK;A
PSP;2019;1;VL2440;DFN;GNS;NK;40D50;NK;NK;NK;MBS;GSA99;NA;NGI;NA;NK;NA;MZZ;0.91;12893.51534;NK;N
PSP;2019;1;VL0006;DFN;GNS;NK;40D50;NK;NK;NK;MBS;GSA99;NA;NGI;NA;NK;NA;SBG;0.261;779.8609061;NK;A
PSP;2019;1;VL0612;DFN;GNS;NK;50D100;NK;NK;NK;MBS;GSA99;NA;NGI;NA;NK;NA;HKE;33.702;40368.91673;NK;N
PSP;2019;1;VL1218;DFN;GNS;NK;50D100;NK;NK;NK;MBS;GSA99;NA;NGI;NA;NK;NA;PAC;0.177;881.7612384;NK;A
PSP;2019;1;VL1824;DFN;GNS;NK;NK;NK;NK;NK;MBS;GSA99;NA;NGI;NA;NK;NA;BBS;0.071;292.4512062;NK;A
PSP;2020;1;VL2440;DFN;GNS;NK;NK;NK;NK;NK;MBS;GSA99;NA;NGI;NA;NK;NA;CTC;0.115;1175.794023;NK;A
PSP;2020;1;VL0006;DFN;GNS;NK;NK;NK;NK;NK;MBS;GSA99;NA;NGI;NA;NK;NA;DEC;0.189;514.5930491;NK;A
PSP;2020;1;VL0612;DFN;GNS;NK;NK;NK;NK;NK;MBS;GSA99;NA;NGI;NA;NK;NA;FOX;0.001;4.341396198;NK;A
PSP;2020;1;VL1218;DFN;GNS;NK;NK;NK;NK;NK;MBS;GSA99;NA;NGI;NA;NK;NA;GPD;10.284;49125.96615;NK;N
PSP;2020;1;VL1824;DFN;GNS;NK;NK;NK;NK;NK;MBS;GSA99;NA;NGI;NA;NK;NA;MGR;0.111;633.652279;NK;A
PSP;2020;1;VL2440;DFN;GNS;NK;NK;NK;NK;NK;MBS;GSA99;NA;NGI;NA;NK;NA;MON;0.038;44.03067053;NK;A
PSP;2020;1;VL0006;DFN;GNS;NK;NK;NK;NK;NK;MBS;GSA99;NA;NGI;NA;NK;NA;OCC;0.014;143.1401419;NK;A
PSP;2020;1;VL0612;DFN;GNS;NK;NK;NK;NK;NK;MBS;GSA99;NA;NGI;NA;NK;NA;PAC;0.019;107.0110469;NK;N
PSP;2020;1;VL1218;DFN;GNS;NK;NK;NK;NK;NK;MBS;GSA99;NA;NGI;NA;NK;NA;RAJ;0.002;107.0110469;NK;A
PSP;2014;1;VL1824;DFN;GNS;NK;NK;NK;NK;NK;MBS;GSA99;NA;NGI;NA;NK;NA;REA;0.025;107.0110469;NK;A
PSP;2014;1;VL2440;DFN;GNS;NK;NK;NK;NK;NK;MBS;GSA99;NA;NGI;NA;NK;NA;RPG;0.002;107.0110469;NK;A
PSP;2014;1;VL0006;DFN;GNS;NK;NK;NK;NK;NK;MBS;GSA99;NA;NGI;NA;NK;NA;SBZ;0.003;107.0110469;NK;A
PSP;2014;1;VL0612;DFN;GNS;NK;NK;NK;NK;NK;MBS;GSA99;NA;NGI;NA;NK;NA;SOL;0.002;107.0110469;NK;A
PSP;2014;1;VL1218;DFN;GNS;NK;NK;NK;NK;NK;MBS;GSA99;NA;NGI;NA;NK;NA;SWA;0.012;107.0110469;NK;A
PSP;2014;1;VL1824;DFN;GNS;NK;NK;NK;NK;NK;MBS;GSA99;NA;NGI;NA;NK;NA;UUC;0.003;107.0110469;NK;A
PSP;2014;1;VL2440;DFN;GNS;NK;NK;NK;NK;NK;MBS;GSA99;NA;NGI;NA;NK;NA;BON;0.452;107.0110469;NK;N
PSP;2014;1;VL0006;DFN;GNS;NK;NK;NK;NK;NK;MBS;GSA99;NA;NGI;NA;NK;NA;DEC;0.014;107.0110469;NK;A
PSP;2015;1;VL0612;DFN;GNS;NK;NK;NK;NK;NK;MBS;GSA99;NA;NGI;NA;NK;NA;MZZ;0.003;107.0110469;NK;A
PSP;2015;1;VL1218;DFN;GNS;NK;NK;NK;NK;NK;MBS;GSA99;NA;NGI;NA;NK;NA;PAC;0.014;107.0110469;NK;A
PSP;2015;1;VL1824;DFN;GNS;NK;NK;NK;NK;NK;MBS;GSA99;NA;NGI;NA;NK;NA;SBG;0.003;107.0110469;NK;A
PSP;2015;1;VL2440;DFN;GNS;SLP;100D400;GNS_SLP_>=16_0_0;NK;NK;MBS;GSA99;NA;NGI;NA;NK;NA;BON;0.012;107.0110469;NK;A
PSP;2015;1;VL0006;DFN;GNS;SLP;100D400;GNS_SLP_>=16_0_0;NK;NK;MBS;GSA99;NA;NGI;NA;NK;NA;MZZ;0.025;107.0110469;NK;A
PSP;2015;1;VL0612;DFN;GNS;SLP;40D50;GNS_SLP_>=16_0_0;NK;NK;MBS;GSA99;NA;NGI;NA;NK;NA;BON;0.012;107.0110469;NK;A
PSP;2016;1;VL1218;DFN;GNS;SLP;40D50;GNS_SLP_>=16_0_0;NK;NK;MBS;GSA99;NA;NGI;NA;NK;NA;CTC;0.038;107.0110469;NK;N
PSP;2016;1;VL1824;DFN;GNS;SLP;40D50;GNS_SLP_>=16_0_0;NK;NK;MBS;GSA99;NA;NGI;NA;NK;NA;MZZ;0.005;107.0110469;NK;A
PSP;2016;1;VL2440;DFN;GNS;SLP;40D50;GNS_SLP_>=16_0_0;NK;NK;MBS;GSA99;NA;NGI;NA;NK;NA;OCC;0.015;107.0110469;NK;A
PSP;2016;1;VL0006;DFN;GNS;SLP;40D50;GNS_SLP_>=16_0_0;NK;NK;MBS;GSA99;NA;NGI;NA;NK;NA;RAJ;0.021;107.0110469;NK;N
PSP;2016;1;VL0612;DFN;GNS;SLP;40D50;GNS_SLP_>=16_0_0;NK;NK;MBS;GSA99;NA;NGI;NA;NK;NA;RPG;0.004;107.0110469;NK;A
PSP;2016;1;VL1218;DFN;GNS;SLP;40D50;GNS_SLP_>=16_0_0;NK;NK;MBS;GSA99;NA;NGI;NA;NK;NA;SQC;0.044;170.3005005;NK;A
PSP;2017;1;VL1824;DFN;GNS;SLP;40D50;GNS_SLP_>=16_0_0;NK;NK;MBS;GSA99;NA;NGI;NA;NK;NA;UUC;0.015;84.48240547;NK;A
PSP;2017;1;VL2440;DFN;GNS;SLP;40D50;GNS_SLP_>=16_0_0;NK;NK;MBS;GSA99;NA;NGI;NA;NK;NA;AMB;0.02;219.0894992;NK;A
PSP;2017;1;VL0006;DFN;GNS;SLP;40D50;GNS_SLP_>=16_0_0;NK;NK;MBS;GSA99;NA;NGI;NA;NK;NA;AMM;0.012;40.75920976;NK;A
PSP;2017;1;VL0612;DFN;GNS;SLP;40D50;GNS_SLP_>=16_0_0;NK;NK;MBS;GSA99;NA;NGI;NA;NK;NA;BAR;0.002;5.767291907;NK;A
PSP;2017;1;VL1218;DFN;GNS;SLP;40D50;GNS_SLP_>=16_0_0;NK;NK;MBS;GSA99;NA;NGI;NA;NK;NA;BLU;0.002;36.28144037;NK;A
PSP;2017;1;VL1824;DFN;GNS;SLP;40D50;GNS_SLP_>=16_0_0;NK;NK;MBS;GSA99;NA;NGI;NA;NK;NA;BON;0.002;57.3760522;NK;A
PSP;2017;1;VL2440;DFN;GNS;SLP;40D50;GNS_SLP_>=16_0_0;NK;NK;MBS;GSA99;NA;NGI;NA;NK;NA;BSS;0.002;38.30671676;NK;A
PSP;2018;1;VL0006;DFN;GNS;SLP;40D50;GNS_SLP_>=16_0_0;NK;NK;MBS;GSA99;NA;NGI;NA;NK;NA;COB;0.002;47.27791967;NK;A
PSP;2018;1;VL0612;DFN;GNS;SLP;40D50;GNS_SLP_>=16_0_0;NK;NK;MBS;GSA99;NA;NGI;NA;NK;NA;CTC;0.002;22.82544948;NK;A
PSP;2018;1;VL1218;DFN;GNS;SLP;40D50;GNS_SLP_>=16_0_0;NK;NK;MBS;GSA99;NA;NGI;NA;NK;NA;DEC;0.002;46.06639165;NK;A
PSP;2018;1;VL1824;DFN;GNS;SLP;40D50;GNS_SLP_>=16_0_0;NK;NK;MBS;GSA99;NA;NGI;NA;NK;NA;DPX;0.002;56.43815057;NK;A
PSP;2018;1;VL2440;DFN;GNS;SLP;40D50;GNS_SLP_>=16_0_0;NK;NK;MBS;GSA99;NA;NGI;NA;NK;NA;FRI;0.002;163.4500756;NK;A
PSP;2018;1;VL0006;DFN;GNS;SLP;40D50;GNS_SLP_>=16_0_0;NK;NK;MBS;GSA99;NA;NGI;NA;NK;NA;GPD;0.002;26.75668639;NK;A
PSP;2018;1;VL0612;DFN;GNS;SLP;40D50;GNS_SLP_>=16_0_0;NK;NK;MBS;GSA99;NA;NGI;NA;NK;NA;JOD;0.021;110.7201373;NK;A
PSP;2018;1;VL1218;DFN;GNS;SLP;40D50;GNS_SLP_>=16_0_0;NK;NK;MBS;GSA99;NA;NGI;NA;NK;NA;LTA;0.162;164.0283686;NK;A
PSP;2018;1;VL1824;DFN;GNS;SLP;40D50;GNS_SLP_>=16_0_0;NK;NK;MBS;GSA99;NA;NGI;NA;NK;NA;MAR;0.001;0.700202624;NK;A
PSP;2019;1;VL2440;DFN;GNS;SLP;40D50;GNS_SLP_>=16_0_0;NK;NK;MBS;GSA99;NA;NGI;NA;NK;NA;MGR;0.195;500.9735632;NK;N
PSP;2019;1;VL0006;DFN;GNS;SLP;40D50;GNS_SLP_>=16_0_0;NK;NK;MBS;GSA99;NA;NGI;NA;NK;NA;MUF;0.05;238.8465876;NK;N
PSP;2019;1;VL0612;DFN;GNS;SLP;40D50;GNS_SLP_>=16_0_0;NK;NK;MBS;GSA99;NA;NGI;NA;NK;NA;MUL;0.441;1853.630264;NK;N
PSP;2019;1;VL1218;DFN;GNS;SLP;40D50;GNS_SLP_>=16_0_0;NK;NK;MBS;GSA99;NA;NGI;NA;NK;NA;MZZ;0.075;817.9778131;NK;N
PSP;2019;1;VL1824;DFN;GNS;SLP;40D50;GNS_SLP_>=16_0_0;NK;NK;MBS;GSA99;NA;NGI;NA;NK;NA;OCC;2.024;5903.776265;NK;N
PSP;2019;1;VL2440;DFN;GNS;SLP;40D50;GNS_SLP_>=16_0_0;NK;NK;MBS;GSA99;NA;NGI;NA;NK;NA;PAC;0.035;348.0114137;NK;A
PSP;2019;1;VL0006;DFN;GNS;SLP;40D50;GNS_SLP_>=16_0_0;NK;NK;MBS;GSA99;NA;NGI;NA;NK;NA;POP;0.015;33.90027293;NK;A
PSP;2019;1;VL0612;DFN;GNS;SLP;40D50;GNS_SLP_>=16_0_0;NK;NK;MBS;GSA99;NA;NGI;NA;NK;NA;SBG;0.01;92.51100749;NK;N
PSP;2019;1;VL1218;DFN;GNS;SLP;40D50;GNS_SLP_>=16_0_0;NK;NK;MBS;GSA99;NA;NGI;NA;NK;NA;SMD;0.002;19.13598345;NK;A
PSP;2019;1;VL1824;DFN;GNS;SLP;40D50;GNS_SLP_>=16_0_0;NK;NK;MBS;GSA99;NA;NGI;NA;NK;NA;SOL;0.077;664.5745054;NK;A
PSP;2020;1;VL2440;DFN;GNS;SLP;40D50;GNS_SLP_>=16_0_0;NK;NK;MBS;GSA99;NA;NGI;NA;NK;NA;SSB;0.081;363.6860166;NK;A
PSP;2020;1;VL0006;DFN;GNS;SLP;40D50;GNS_SLP_>=16_0_0;NK;NK;MBS;GSA99;NA;NGI;NA;NK;NA;SWA;0.008;15.56455422;NK;A
PSP;2020;1;VL0612;DFN;GNS;SLP;40D50;GNS_SLP_>=16_0_0;NK;NK;MBS;GSA99;NA;NGI;NA;NK;NA;YRS;0.287;261.6191592;NK;A
PSP;2020;1;VL1218;DFN;GNS;SLP;50D100;GNS_SLP_>=16_0_0;NK;NK;MBS;GSA99;NA;NGI;NA;NK;NA;AMB;0.093;315.2340604;NK;N
PSP;2020;1;VL1824;DFN;GNS;SLP;50D100;GNS_SLP_>=16_0_0;NK;NK;MBS;GSA99;NA;NGI;NA;NK;NA;BAR;0.001;9.623369392;NK;A
PSP;2020;1;VL2440;DFN;GNS;SLP;50D100;GNS_SLP_>=16_0_0;NK;NK;MBS;GSA99;NA;NGI;NA;NK;NA;BLL;0.116;428.8020072;NK;N
PSP;2020;1;VL0006;DFN;GNS;SLP;50D100;GNS_SLP_>=16_0_0;NK;NK;MBS;GSA99;NA;NGI;NA;NK;NA;BON;0.22;1110.466309;NK;N
PSP;2020;1;VL0612;DFN;GNS;SLP;50D100;GNS_SLP_>=16_0_0;NK;NK;MBS;GSA99;NA;NGI;NA;NK;NA;CTC;0.104;593.6922253;NK;N
PSP;2020;1;VL1218;DFN;GNS;SLP;50D100;GNS_SLP_>=16_0_0;NK;NK;MBS;GSA99;NA;NGI;NA;NK;NA;MGC;0.008;120.4417299;NK;A
PSP;2014;1;VL1824;DFN;GNS;SLP;50D100;GNS_SLP_>=16_0_0;NK;NK;MBS;GSA99;NA;NGI;NA;NK;NA;MLR;0.001;3.940776019;NK;A
PSP;2014;1;VL2440;DFN;GNS;SLP;50D100;GNS_SLP_>=16_0_0;NK;NK;MBS;GSA99;NA;NGI;NA;NK;NA;MZZ;0.038;0;NK;A
PSP;2014;1;VL0006;DFN;GNS;SLP;50D100;GNS_SLP_>=16_0_0;NK;NK;MBS;GSA99;NA;NGI;NA;NK;NA;OCC;0.004;5.793496472;NK;A
PSP;2014;1;VL0612;DFN;GNS;SLP;50D100;GNS_SLP_>=16_0_0;NK;NK;MBS;GSA99;NA;NGI;NA;NK;NA;PAC;0.035;45.37474157;NK;A
PSP;2014;1;VL1218;DFN;GNS;SLP;50D100;GNS_SLP_>=16_0_0;NK;NK;MBS;GSA99;NA;NGI;NA;NK;NA;SBG;0.001;8.799719008;NK;A
PSP;2014;1;VL1824;DFN;GNS;SLP;50D100;GNS_SLP_>=16_0_0;NK;NK;MBS;GSA99;NA;NGI;NA;NK;NA;SWA;0.011;48.26800969;NK;A
PSP;2014;1;VL2440;DFN;GNS;SLP;NK;GNS_SLP_>=16_0_0;NK;NK;MBS;GSA99;NA;NGI;NA;NK;NA;ANK;0.028;72.19781057;NK;A
PSP;2014;1;VL0006;DFN;GNS;SLP;NK;GNS_SLP_>=16_0_0;NK;NK;MBS;GSA99;NA;NGI;NA;NK;NA;PAC;0.003;23.31857824;NK;A
PSP;2015;1;VL0612;DFN;GNS;SLP;NK;GNS_SLP_>=16_0_0;NK;NK;MBS;GSA99;NA;NGI;NA;NK;NA;SWA;0.009;34.83419328;NK;A
PSP;2015;1;VL1218;DFN;GNS;SLP;NK;GNS_SLP_>=16_0_0;NK;NK;MBS;GSA99;NA;NGI;NA;NK;NA;AMB;0.168;1478.352793;NK;A
PSP;2015;1;VL1824;DFN;GNS;SLP;NK;GNS_SLP_>=16_0_0;NK;NK;MBS;GSA99;NA;NGI;NA;NK;NA;BON;2.894;8373.794754;NK;N
PSP;2015;1;VL2440;DFN;GNS;SLP;NK;GNS_SLP_>=16_0_0;NK;NK;MBS;GSA99;NA;NGI;NA;NK;NA;BSS;0.009;87.20438391;NK;A
