country;year;vessel_length;fishing_tech;supra_region;geo_indicator;principal_sub_region;tottrips;totkw;totgt;totves;avgage;avgloa;maxseadays
PSP;2014;VL1218;DFN;MBS;NGI;GSA99;499;2584;109.43;32;25.94;8.53;37
PSP;2014;VL1824;DFN;MBS;NGI;GSA99;249;89;59.66;25;22.16;7.25;20
PSP;2014;VL2440;DFN;MBS;NGI;GSA99;0;3574;895.46;444;25.17;7.14;0
PSP;2014;VL0006;DFN;MBS;NGI;GSA99;68;533;31.87;14;28.14;7.44;6
PSP;2014;VL0612;DFN;MBS;NGI;GSA99;4503;785;346.11;148;23.19;7.34;123
PSP;2014;VL1218;DFN;MBS;NGI;GSA99;35;0;3.38;4;26.25;6.1;9
PSP;2014;VL1824;DFN;MBS;NGI;GSA99;179;158;35.27;3;16.33;11.19;60
PSP;2014;VL2440;DFN;MBS;NGI;GSA99;105;295.67;29.23;2;10.5;11.4;53
PSP;2014;VL0006;DFN;MBS;NGI;GSA99;420;941.77;141.97;9;22;13.66;47
PSP;2014;VL0612;DFN;MBS;NGI;GSA99;0;1485.76;182.64;9;26;15.32;0
PSP;2014;VL1218;DFN;MBS;NGI;GSA99;2408;2972.01;384.82;21;18.76;14.57;146
PSP;2014;VL1824;DFN;MBS;NGI;GSA99;652;1127.05;121.72;7;11.71;14.05;93
PSP;2014;VL2440;DFN;MBS;NGI;GSA99;1783;3282.25;413;19;20.26;15.4;145
PSP;2014;VL0006;DFN;MBS;NGI;GSA99;0;244.19;40;1;38;20.45;0
PSP;2014;VL0612;DFN;MBS;NGI;GSA99;1203;2242.53;370;9;37;20.34;134
PSP;2014;VL1218;DFN;MBS;NGI;GSA99;64;308.91;39.61;1;14;19.9;64
PSP;2014;VL1824;DFN;MBS;NGI;GSA99;80;478;90.7;2;38.5;22.45;75
PSP;2014;VL2440;DFN;MBS;NGI;GSA99;2584;1261.38;281.65;5;40;21.75;126
PSP;2014;VL0006;DFN;MBS;NGI;GSA99;89;574;78.61;1;10;27.2;72
PSP;2014;VL0612;DFN;MBS;NGI;GSA99;3574;2714.9;1114.07;10;35.2;25.4;171
PSP;2014;VL1218;DFN;MBS;NGI;GSA99;533;3218.72;254.93;326;18.5;4.83;52
PSP;2014;VL1824;DFN;MBS;NGI;GSA99;785;8.09;0.98;3;21.3;3.46;9
PSP;2014;VL2440;DFN;MBS;NGI;GSA99;0;193.75;10.05;15;19.2;4.84;7
PSP;2014;VL0006;DFN;MBS;NGI;GSA99;158;2406.02;192.18;255;20.5;4.83;0
PSP;2014;VL0612;DFN;MBS;NGI;GSA99;30;91.94;30.27835052;8;20.6;4.89;4
PSP;2014;VL1218;DFN;MBS;NGI;GSA99;1383;523.74;32;68;18.7;4.69;61
PSP;2014;VL1824;DFN;MBS;NGI;GSA99;74;26.42;25.81818182;8;19.1;4.58;9
PSP;2014;VL2440;DFN;MBS;NGI;GSA99;4551;13651.84;32.16666667;515;25.1;7.08;87
PSP;2014;VL0006;DFN;MBS;NGI;GSA99;690;1012.03;13;34;27.1;8.33;47
PSP;2015;VL0612;DFN;MBS;NGI;GSA99;123;679.75;22.46428571;24;25.3;7.2;9
PSP;2015;VL1218;DFN;MBS;NGI;GSA99;0;8672.29;26.77034884;333;26.8;7.19;0
PSP;2015;VL1824;DFN;MBS;NGI;GSA99;80;271.02;16.74;9;20.1;7.14;4
PSP;2015;VL2440;DFN;MBS;NGI;GSA99;2584;4107.09;297.71;132;23.3;7.24;116
PSP;2015;VL0006;DFN;MBS;NGI;GSA99;89;13.61;3.64;3;32;6.66;16
PSP;2015;VL0612;DFN;MBS;NGI;GSA99;3574;442.77;38.63;3;12.3;11.43;67
PSP;2016;VL1218;DFN;MBS;NGI;GSA99;533;2623.25;316.08;19;19.5;14.26;111
PSP;2016;VL1824;DFN;MBS;NGI;GSA99;785;220;24.62;1;7;14.95;102
PSP;2016;VL2440;DFN;MBS;NGI;GSA99;0;1391.25;170.9;8;30.5;15.24;0
PSP;2016;VL0006;DFN;MBS;NGI;GSA99;158;158.13;20;1;22;15;88
PSP;2016;VL0612;DFN;MBS;NGI;GSA99;1484;30.27835052;254.76;14;17.7;14.31;121
PSP;2016;VL1218;DFN;MBS;NGI;GSA99;98;32;17.23;1;6;14.95;98
PSP;2017;VL1824;DFN;MBS;NGI;GSA99;1768;25.81818182;458.82;21;22.6;15.26;134
PSP;2017;VL2440;DFN;MBS;NGI;GSA99;458;32.16666667;103;3;40.6;20.4;153
PSP;2017;VL0006;DFN;MBS;NGI;GSA99;0;13;40;1;39;20.45;0
PSP;2017;VL0612;DFN;MBS;NGI;GSA99;392;22.46428571;159.21;3;26.3;21.73;131
PSP;2017;VL1218;DFN;MBS;NGI;GSA99;901;26.77034884;519.75;11;40;20.93;89
PSP;2017;VL1824;DFN;MBS;NGI;GSA99;98;574;78.61;1;11;27.2;98
PSP;2017;VL2440;DFN;MBS;NGI;GSA99;1595;2714.9;1114.07;10;36.2;25.4;160
PSP;2018;VL0006;DFN;MBS;NGI;GSA99;3116;1385.31;37.04;32;20.16;5.4;3116
PSP;2018;VL0612;DFN;MBS;NGI;GSA99;9362;9366.41;337.1;343;20.96209913;4.98;9362
PSP;2018;VL1218;DFN;MBS;NGI;GSA99;48027;18658.66;1283.16;361;26.9;8.6;48027
PSP;2018;VL1824;DFN;MBS;NGI;GSA99;1938;2419.22;217.39;71;28.90140845;7.6;1938
PSP;2018;VL2440;DFN;MBS;NGI;GSA99;1412;4014.32;711.85;26;24.9;14.78;1980
PSP;2018;VL0006;DFN;MBS;NGI;GSA99;729;2367.65;759;7;44.7;25.72;729
PSP;2018;VL0612;DFN;MBS;NGI;GSA99;3218;1025.23;34.69;28;19.96;5.36;3218
PSP;2018;VL1218;DFN;MBS;NGI;GSA99;9234;9168.06;345.56;342;22.02;5;9234
PSP;2018;VL1824;DFN;MBS;NGI;GSA99;39651;14378.22;1065.12;290;27.29;8.61;39651
PSP;2019;VL2440;DFN;MBS;NGI;GSA99;1993;2282.74;224.94;73;29.52;7.63;1993
PSP;2019;VL0006;DFN;MBS;NGI;GSA99;80;4522.98;882.99;29;26.7;14.93;1885
PSP;2019;VL0612;DFN;MBS;NGI;GSA99;2584;2070.23;643;6;39;25.3;773
PSP;2019;VL1218;DFN;MBS;NGI;GSA99;89;1143;33;30.27835052;21;5.35;3279
PSP;2019;VL1824;DFN;MBS;NGI;GSA99;3574;9404;347;32;23;5;9570
PSP;2019;VL2440;DFN;MBS;NGI;GSA99;533;14137;961;25.81818182;28;8.55;32630
PSP;2019;VL0006;DFN;MBS;NGI;GSA99;785;2172;215;32.16666667;31;7.59;2013
PSP;2019;VL0612;DFN;MBS;NGI;GSA99;0;4755;960;13;26;15.28;1656
PSP;2019;VL1218;DFN;MBS;NGI;GSA99;158;1634;528;22.46428571;45;80;1454
PSP;2019;VL1824;DFN;MBS;NGI;GSA99;43;257;92;26.77034884;53;2584;45
PSP;2020;VL2440;DFN;MBS;NGI;GSA99;2601;1244.79;36.39;29;21.89655172;89;2601
PSP;2020;VL0006;DFN;MBS;NGI;GSA99;9487;9398.08;347.44;344;23.9;3574;9487
PSP;2020;VL0612;DFN;MBS;NGI;GSA99;28085;15569.07;1040.67;283;29.00353357;533;28043
PSP;2020;VL1218;DFN;MBS;NGI;GSA99;2041;2589.26;224.96;74;31.64;785;2041
PSP;2020;VL1824;DFN;MBS;NGI;GSA99;1465;5274;1098;32;25.64516129;0;1667
PSP;2020;VL2440;DFN;MBS;NGI;GSA99;178;1755.41;504.04;5;26.6;158;441
PSP;2020;VL0006;DFN;MBS;NGI;GSA99;5;294;105;1;12;22.25;5
PSP;2020;VL0612;DFN;MBS;NGI;GSA99;3354;1296.26;34.76;29;20.96551724;5.394827586;3354
PSP;2020;VL1218;DFN;MBS;NGI;GSA99;5413;9110.98;338.97;336;25;4.984821429;5413
PSP;2014;VL1824;DFN;MBS;NGI;GSA99;34686;15780.57;1078.35;291;30.27835052;8.661134021;34687
PSP;2014;VL2440;DFN;MBS;NGI;GSA99;1257;2473;228.81;78;32;7.554487179;1257
PSP;2014;VL0006;DFN;MBS;NGI;GSA99;1723;5337.29;1072.52;33;25.81818182;15.32878788;2289
PSP;2014;VL0612;DFN;MBS;NGI;GSA99;332;2012.83;582;6;32.16666667;22.99166667;765
PSP;2014;VL1218;DFN;MBS;NGI;GSA99;3;294;105;1;13;22.25;3
PSP;2014;VL1824;DFN;MBS;NGI;GSA99;2223;1258.96;34.06;28;22.46428571;5.396071429;NK
PSP;2014;VL2440;DFN;MBS;NGI;GSA99;4296;9381.78;349.1;344;26.77034884;4.987616279;NK
PSP;2014;VL0006;DFN;MBS;NGI;GSA99;22907;16198.19;1117.05;299;32.15384615;8.693779264;NK
PSP;2015;VL0612;DFN;MBS;NGI;GSA99;1116;2229.07;207.77;73;34.28767123;7.416027397;NK
PSP;2015;VL1218;DFN;MBS;NGI;GSA99;1212;5999.19;1247.69;36;28.61111111;15.52361111;NK
PSP;2015;VL1824;DFN;MBS;NGI;GSA99;206;1755.41;490;5;29.6;23.14;NK
PSP;2015;VL2440;DFN;MBS;NGI;GSA99;9;294;105;1;15;22.25;NK
PSP;2015;VL0006;DFN;MBS;NGI;GSA99;NK;5203;574;372;32;6;NK
PSP;2015;VL0612;DFN;MBS;NGI;GSA99;7475;7717;689;330;31;6;171
PSP;2016;VL1218;DFN;MBS;NGI;GSA99;7292;8615;781;415;23;6;201
PSP;2016;VL1824;DFN;MBS;NGI;GSA99;71;179;15;5;24;7;54
PSP;2016;VL2440;DFN;MBS;NGI;GSA99;251;402;27;8;31;8;102
PSP;2016;VL0006;DFN;MBS;NGI;GSA99;544;784;72;5;24;11;129
PSP;2016;VL0612;DFN;MBS;NGI;GSA99;296;824;97;6;37;11;58
PSP;2016;VL1218;DFN;MBS;NGI;GSA99;NK;581;64;7;46;10;NK
PSP;2017;VL1824;DFN;MBS;NGI;GSA99;1708;1825;238;19;29;11;136
PSP;2017;VL2440;DFN;MBS;NGI;GSA99;3166;3646;448;43;40;11;142
PSP;2017;VL0006;DFN;MBS;NGI;GSA99;37;376;37;5;42;10;47
PSP;2017;VL0612;DFN;MBS;NGI;GSA99;437;515;63;5;37;11;105
PSP;2017;VL1218;DFN;MBS;NGI;GSA99;88;186;19;1;30;12;96
PSP;2017;VL1824;DFN;MBS;NGI;GSA99;402;784;130;7;53;13;60
PSP;2017;VL2440;DFN;MBS;NGI;GSA99;80;432;95;2;27;17;216
PSP;2018;VL0006;DFN;MBS;NGI;GSA99;1708;3474;582;18;53;16;147
PSP;2018;VL0612;DFN;MBS;NGI;GSA99;571;1940;426;11;51;16;79
PSP;2018;VL1218;DFN;MBS;NGI;GSA99;NK;1572;247;10;46;15;NK
PSP;2018;VL1824;DFN;MBS;NGI;GSA99;9271;22283;3627;117;38;16;195
PSP;2018;VL2440;DFN;MBS;NGI;GSA99;564;1323;547;6;40;20;194
PSP;2018;VL0006;DFN;MBS;NGI;GSA99;121;440;115;2;59;19;107
PSP;2018;VL0612;DFN;MBS;NGI;GSA99;69;176;45;1;41;19;104
PSP;2018;VL1218;DFN;MBS;NGI;GSA99;305;1765;1140;8;19;23;181
PSP;2018;VL1824;DFN;MBS;NGI;GSA99;NK;1457;425;7;43;20;NK
PSP;2019;VL2440;DFN;MBS;NGI;GSA99;3825;13650;3850;63;33;20;200
PSP;2019;VL0006;DFN;MBS;NGI;GSA99;176;442;239;2;27;22;144
PSP;2019;VL0612;DFN;MBS;NGI;GSA99;3;422;148;1;40;31;205
PSP;2019;VL1218;DFN;MBS;NGI;GSA99;62;218;85;1;36;24;222
PSP;2019;VL1824;DFN;MBS;NGI;GSA99;6;404;183;1;42;27;129
PSP;2019;VL2440;DFN;MBS;NGI;GSA99;9;853;461;2;40;30;250
PSP;2019;VL0006;DFN;MBS;NGI;GSA99;224;1066;730;5;41;27;154
PSP;2019;VL0612;DFN;MBS;NGI;GSA99;178;2933;1456;4;20;32;230
PSP;2019;VL1218;DFN;MBS;NGI;GSA99;30.27835052;1362;795;3;23;31;236
PSP;2019;VL1824;DFN;MBS;NGI;GSA99;32;441;199;1;52;31;243
PSP;2020;VL2440;DFN;MBS;NGI;GSA99;25.81818182;415;299;1;29;30;NK
PSP;2020;VL0006;DFN;MBS;NGI;GSA99;32.16666667;6792;1691;8;36;32;169
PSP;2020;VL0612;DFN;MBS;NGI;GSA99;13;734;374;1;31;39;198
PSP;2020;VL1218;DFN;MBS;NGI;GSA99;22.46428571;6530;4977;2;32;79;243
PSP;2020;VL1824;DFN;MBS;NGI;GSA99;26.77034884;5427;3422;2;26;69;247
PSP;2020;VL2440;DFN;MBS;NGI;GSA99;103;2194;1406;3;28;40;214
PSP;2020;VL0006;DFN;MBS;NGI;GSA99;43;1471;446;1;23;42;209
PSP;2020;VL0612;DFN;MBS;NGI;GSA99;10;6000;7646;1;26;126;256
PSP;2020;VL1218;DFN;MBS;NGI;GSA99;31;735;499;1;14;40;231
PSP;2014;VL1824;DFN;MBS;NGI;GSA99;12;5299;7278;1;18;117;269
PSP;2014;VL2440;DFN;MBS;NGI;GSA99;8;2863;2417;1;33;86;273
PSP;2014;VL0006;DFN;MBS;NGI;GSA99;8;8640;9082;1;15;141;331
PSP;2014;VL0612;DFN;MBS;NGI;GSA99;69;57;4;1;10;9;69
PSP;2014;VL1218;DFN;MBS;NGI;GSA99;NK;5007;540;378;33;6;NK
PSP;2014;VL1824;DFN;MBS;NGI;GSA99;6390;7241;663;302;31;6;162
PSP;2014;VL2440;DFN;MBS;NGI;GSA99;7791;9135;804;418;23;6;193
PSP;2014;VL0006;DFN;MBS;NGI;GSA99;51;139;11;3;22;8;51
PSP;2015;VL0612;DFN;MBS;NGI;GSA99;30.27835052;376;25;7;30;9;81
PSP;2015;VL1218;DFN;MBS;NGI;GSA99;32;701;74;5;24;11;100
PSP;2015;VL1824;DFN;MBS;NGI;GSA99;25.81818182;724;80;5;41;12;33
PSP;2015;VL2440;DFN;MBS;NGI;GSA99;32.16666667;749;85;8;36;11;NK
PSP;2015;VL0006;DFN;MBS;NGI;GSA99;13;2031;246;20;28;11;149
PSP;2015;VL0612;DFN;MBS;NGI;GSA99;22.46428571;3303;427;41;42;11;152
PSP;2016;VL1218;DFN;MBS;NGI;GSA99;26.77034884;260;22;3;45;11;131
PSP;2016;VL1824;DFN;MBS;NGI;GSA99;419;515;63;5;38;11;104
PSP;2016;VL2440;DFN;MBS;NGI;GSA99;70;186;19;1;31;12;83
PSP;2016;VL0006;DFN;MBS;NGI;GSA99;225;367;50;3;50;12;78
PSP;2016;VL0612;DFN;MBS;NGI;GSA99;59;432;95;2;28;17;123
PSP;2016;VL1218;DFN;MBS;NGI;GSA99;1901;3658;620;19;53;16;151
PSP;2017;VL1824;DFN;MBS;NGI;GSA99;362;1211;251;9;64;15;49
PSP;2017;VL2440;DFN;MBS;NGI;GSA99;NK;1654;265;10;50;16;NK
PSP;2017;VL0006;DFN;MBS;NGI;GSA99;8883;21232;3445;110;39;16;196
PSP;2017;VL0612;DFN;MBS;NGI;GSA99;182;439;122;2;23;16;122
PSP;2017;VL1218;DFN;MBS;NGI;GSA99;471;1102;380;5;45;20;157
PSP;2017;VL1824;DFN;MBS;NGI;GSA99;48;220;40;1;60;18;115
PSP;2017;VL2440;DFN;MBS;NGI;GSA99;30.27835052;397;212;2;31;21;186
PSP;2018;VL0006;DFN;MBS;NGI;GSA99;32;1545;942;7;22;23;210
PSP;2018;VL0612;DFN;MBS;NGI;GSA99;25.81818182;1412;517;7;42;21;NK
PSP;2018;VL1218;DFN;MBS;NGI;GSA99;32.16666667;221;107;1;25;22;159
PSP;2018;VL1824;DFN;MBS;NGI;GSA99;13;13253;3671;61;34;20;203
PSP;2018;VL2440;DFN;MBS;NGI;GSA99;22.46428571;441;207;2;45;21;105
PSP;2018;VL0006;DFN;MBS;NGI;GSA99;26.77034884;441;265;1;40;32;258
PSP;2018;VL0612;DFN;MBS;NGI;GSA99;61;218;85;1;37;24;209
PSP;2018;VL1218;DFN;MBS;NGI;GSA99;9;412;196;1;41;28;264
PSP;2018;VL1824;DFN;MBS;NGI;GSA99;5;404;183;1;43;27;127
PSP;2019;VL2440;DFN;MBS;NGI;GSA99;108;1041;589;3;32;28;189
PSP;2019;VL0006;DFN;MBS;NGI;GSA99;214;3033;1694;4;16;34;260
PSP;2019;VL0612;DFN;MBS;NGI;GSA99;111;1221;485;3;29;28;189
PSP;2019;VL1218;DFN;MBS;NGI;GSA99;11;863;347;2;47;31;246
PSP;2019;VL1824;DFN;MBS;NGI;GSA99;NK;415;299;1;30;30;NK
PSP;2019;VL2440;DFN;MBS;NGI;GSA99;294;6001;1593;7;37;33;180
PSP;2019;VL0006;DFN;MBS;NGI;GSA99;52;221;98;1;32;25;228
PSP;2019;VL0612;DFN;MBS;NGI;GSA99;187;405;281;2;45;26;149
PSP;2019;VL1218;DFN;MBS;NGI;GSA99;32;734;374;1;32;39;282
PSP;2019;VL1824;DFN;MBS;NGI;GSA99;20;9530;7244;3;30;85;258
PSP;2020;VL2440;DFN;MBS;NGI;GSA99;87;2194;1406;3;29;40;168
PSP;2020;VL0006;DFN;MBS;NGI;GSA99;46;1471;446;1;24;42;220
PSP;2020;VL0612;DFN;MBS;NGI;GSA99;18;11503;11499;2;25;114;233
PSP;2020;VL1218;DFN;MBS;NGI;GSA99;35;735;499;1;15;40;241
PSP;2020;VL1824;DFN;MBS;NGI;GSA99;8;6000;7646;1;27;126;230
PSP;2020;VL2440;DFN;MBS;NGI;GSA99;11;5299;7278;1;19;117;225
PSP;2020;VL0006;DFN;MBS;NGI;GSA99;NK;4380;463;343;33;6;NK
PSP;2020;VL0612;DFN;MBS;NGI;GSA99;6013;7178;649;286;33;6;181
PSP;2020;VL1218;DFN;MBS;NGI;GSA99;7052;9629;851;428;24;6;204
PSP;2014;VL1824;DFN;MBS;NGI;GSA99;40;192;14;4;24;8;55
PSP;2014;VL2440;DFN;MBS;NGI;GSA99;145;306;18;5;24;9;74
PSP;2014;VL0006;DFN;MBS;NGI;GSA99;272;601;57;4;26;11;90
PSP;2014;VL0612;DFN;MBS;NGI;GSA99;181;832;99;6;41;11;34
PSP;2014;VL1218;DFN;MBS;NGI;GSA99;NK;836;108;12;45;11;NK
PSP;2014;VL1824;DFN;MBS;NGI;GSA99;1971;2031;246;20;29;11;152
PSP;2014;VL2440;DFN;MBS;NGI;GSA99;3141;3069;393;37;40;11;154
PSP;2014;VL0006;DFN;MBS;NGI;GSA99;8;99;7;1;51;11;56
PSP;2015;VL0612;DFN;MBS;NGI;GSA99;353;515;63;5;39;11;76
PSP;2015;VL1218;DFN;MBS;NGI;GSA99;65;186;19;1;32;12;81
PSP;2015;VL1824;DFN;MBS;NGI;GSA99;225;423;65;3;55;13;82
PSP;2015;VL2440;DFN;MBS;NGI;GSA99;71;212;48;1;21;17;239
PSP;2015;VL0006;DFN;MBS;NGI;GSA99;1250;3186;531;16;51;16;127
PSP;2015;VL0612;DFN;MBS;NGI;GSA99;380;1515;299;10;63;15;52
PSP;2016;VL1218;DFN;MBS;NGI;GSA99;NK;936;147;7;57;14;NK
PSP;2016;VL1824;DFN;MBS;NGI;GSA99;8305;21265;3426;109;40;16;202
PSP;2016;VL2440;DFN;MBS;NGI;GSA99;129;406;53;2;39;16;111
PSP;2016;VL0006;DFN;MBS;NGI;GSA99;171;439;122;2;24;16;127
PSP;2016;VL0612;DFN;MBS;NGI;GSA99;315;882;334;4;45;20;156
PSP;2016;VL1218;DFN;MBS;NGI;GSA99;148;440;195;2;36;21;211
PSP;2017;VL1824;DFN;MBS;NGI;GSA99;114;397;212;2;32;21;164
PSP;2017;VL2440;DFN;MBS;NGI;GSA99;222;1105;703;5;25;24;232
PSP;2017;VL0006;DFN;MBS;NGI;GSA99;NK;1412;603;7;40;22;NK
PSP;2017;VL0612;DFN;MBS;NGI;GSA99;3676;13615;3798;62;35;20;218
PSP;2017;VL1218;DFN;MBS;NGI;GSA99;53;221;62;1;20;19;167
PSP;2017;VL1824;DFN;MBS;NGI;GSA99;306;882;354;4;45;21;119
PSP;2017;VL2440;DFN;MBS;NGI;GSA99;70;218;85;1;38;24;215
PSP;2018;VL0006;DFN;MBS;NGI;GSA99;4;441;265;1;41;32;292
PSP;2018;VL0612;DFN;MBS;NGI;GSA99;7;412;196;1;42;28;217
PSP;2018;VL1218;DFN;MBS;NGI;GSA99;6;404;183;1;44;27;121
PSP;2018;VL1824;DFN;MBS;NGI;GSA99;30;221;188;1;26;29;216
PSP;2018;VL2440;DFN;MBS;NGI;GSA99;52;220;140;1;41;26;204
PSP;2018;VL0006;DFN;MBS;NGI;GSA99;105;1313;770;2;12;32;293
PSP;2018;VL0612;DFN;MBS;NGI;GSA99;200;2521;1245;5;26;30;193
PSP;2018;VL1218;DFN;MBS;NGI;GSA99;12;863;347;2;48;31;246
PSP;2018;VL1824;DFN;MBS;NGI;GSA99;NK;1435;724;2;32;33;NK
PSP;2019;VL2440;DFN;MBS;NGI;GSA99;323;5646;1595;7;38;33;203
PSP;2019;VL0006;DFN;MBS;NGI;GSA99;47;221;98;1;33;25;207
PSP;2019;VL0612;DFN;MBS;NGI;GSA99;207;405;281;2;46;26;141
PSP;2019;VL1218;DFN;MBS;NGI;GSA99;37;700;374;1;33;39;206
PSP;2019;VL1824;DFN;MBS;NGI;GSA99;19;9530;7244;3;31;85;228
PSP;2019;VL2440;DFN;MBS;NGI;GSA99;4;4000;4248;1;2;91;303
PSP;2019;VL0006;DFN;MBS;NGI;GSA99;87;2194;1406;3;30;40;207
PSP;2019;VL0612;DFN;MBS;NGI;GSA99;47;1471;446;1;25;42;227
PSP;2019;VL1218;DFN;MBS;NGI;GSA99;34;735;499;1;16;40;234
PSP;2019;VL1824;DFN;MBS;NGI;GSA99;33;14162;17341;3;28;110;254
PSP;2020;VL2440;DFN;MBS;NGI;GSA99;8;8640;9082;1;17;141;314
PSP;2020;VL0006;DFN;MBS;NGI;GSA99;NK;5369;562;353;34;6;NK
PSP;2020;VL0612;DFN;MBS;NGI;GSA99;4645;6346;567;262;33;6;190
PSP;2020;VL1218;DFN;MBS;NGI;GSA99;7033;9408;796;410;24;6;177
PSP;2020;VL1824;DFN;MBS;NGI;GSA99;20;270;21;6;28;8;81
PSP;2020;VL2440;DFN;MBS;NGI;GSA99;52;304;20;5;30;8;147
PSP;2020;VL0006;DFN;MBS;NGI;GSA99;187;247;30;2;33;11;125
PSP;2020;VL0612;DFN;MBS;NGI;GSA99;32;497;64;4;45;11;50
PSP;2020;VL1218;DFN;MBS;NGI;GSA99;20;1324;142;13;44;11;NK
PSP;2014;VL1824;DFN;MBS;NGI;GSA99;87;1718;216;16;31;11;145
PSP;2014;VL2440;DFN;MBS;NGI;GSA99;46;3484;445;41;40;11;142
PSP;2014;VL0006;DFN;MBS;NGI;GSA99;18;99;7;1;52;11;140
PSP;2014;VL0612;DFN;MBS;NGI;GSA99;35;676;78;7;41;11;71
PSP;2014;VL1218;DFN;MBS;NGI;GSA99;8;757;145;6;62;14;48
PSP;2014;VL1824;DFN;MBS;NGI;GSA99;11;212;48;1;22;17;245
PSP;2014;VL2440;DFN;MBS;NGI;GSA99;1216;3131;545;16;51;16;127
PSP;2014;VL0006;DFN;MBS;NGI;GSA99;236;615;110;4;57;15;72
PSP;2015;VL0612;DFN;MBS;NGI;GSA99;NK;1660;236;11;52;14;NK
PSP;2015;VL1218;DFN;MBS;NGI;GSA99;8053;21234;3451;108;41;16;195
PSP;2015;VL1824;DFN;MBS;NGI;GSA99;238;659;163;3;39;17;121
PSP;2015;VL2440;DFN;MBS;NGI;GSA99;358;838;331;4;42;20;162
PSP;2015;VL0006;DFN;MBS;NGI;GSA99;52;220;46;1;51;18;161
PSP;2015;VL0612;DFN;MBS;NGI;GSA99;187;441;316;2;22;24;186
PSP;2016;VL1218;DFN;MBS;NGI;GSA99;32;1619;851;6;21;23;225
PSP;2016;VL1824;DFN;MBS;NGI;GSA99;20;971;401;5;45;22;NK
PSP;2016;VL2440;DFN;MBS;NGI;GSA99;87;14177;3917;65;37;20;198
PSP;2016;VL0006;DFN;MBS;NGI;GSA99;46;882;354;4;46;21;119
PSP;2016;VL0612;DFN;MBS;NGI;GSA99;18;1275;609;3;43;30;250
PSP;2016;VL1218;DFN;MBS;NGI;GSA99;35;218;85;1;39;24;226
PSP;2017;VL1824;DFN;MBS;NGI;GSA99;8;404;183;1;45;27;139
PSP;2017;VL2440;DFN;MBS;NGI;GSA99;11;220;140;1;42;26;181
PSP;2017;VL0006;DFN;MBS;NGI;GSA99;30;221;188;1;27;29;206
PSP;2017;VL0612;DFN;MBS;NGI;GSA99;144;1913;1031;3;19;31;264
PSP;2017;VL1218;DFN;MBS;NGI;GSA99;131;1481;813;3;31;32;194
PSP;2017;VL1824;DFN;MBS;NGI;GSA99;5;441;199;1;55;31;220
PSP;2017;VL2440;DFN;MBS;NGI;GSA99;NK;1800;721;3;30;29;NK
PSP;2018;VL0006;DFN;MBS;NGI;GSA99;269;3683;1291;6;40;32;186
PSP;2018;VL0612;DFN;MBS;NGI;GSA99;100;1251;402;2;34;31;231
PSP;2018;VL1218;DFN;MBS;NGI;GSA99;223;405;281;2;47;26;137
PSP;2018;VL1824;DFN;MBS;NGI;GSA99;32;700;374;1;34;39;240
PSP;2018;VL2440;DFN;MBS;NGI;GSA99;13;9530;7244;3;32;85;175
PSP;2018;VL0006;DFN;MBS;NGI;GSA99;5;4000;4248;1;3;91;306
PSP;2018;VL0612;DFN;MBS;NGI;GSA99;52;2194;1406;3;31;40;212
PSP;2018;VL1218;DFN;MBS;NGI;GSA99;187;1103;446;1;26;42;231
PSP;2018;VL1824;DFN;MBS;NGI;GSA99;32;735;499;1;17;40;59
PSP;2019;VL2440;DFN;MBS;NGI;GSA99;20;5299;7278;1;21;117;269
PSP;2019;VL0006;DFN;MBS;NGI;GSA99;87;17503;19145;3;28;118;283
PSP;2019;VL0612;DFN;MBS;NGI;GSA99;46;57;4;1;13;9;79
PSP;2019;VL1218;DFN;MBS;NGI;GSA99;18;5670;588;349;34;6;NK
PSP;2019;VL1824;DFN;MBS;NGI;GSA99;35;6258;566;259;34;6;190
PSP;2019;VL2440;DFN;MBS;NGI;GSA99;8;8803;729;395;25;6;172
PSP;2019;VL0006;DFN;MBS;NGI;GSA99;11;134;12;3;38;8;90
PSP;2019;VL0612;DFN;MBS;NGI;GSA99;56;360;25;7;34;8;106
PSP;2019;VL1218;DFN;MBS;NGI;GSA99;189;366;40;3;23;11;101
PSP;2019;VL1824;DFN;MBS;NGI;GSA99;218;487;72;5;44;11;53
PSP;2020;VL2440;DFN;MBS;NGI;GSA99;NK;1117;158;16;53;11;NK
PSP;2020;VL0006;DFN;MBS;NGI;GSA99;1419;1517;200;15;34;11;154
PSP;2020;VL0612;DFN;MBS;NGI;GSA99;2430;3139;371;34;40;11;69
PSP;2020;VL1218;DFN;MBS;NGI;GSA99;31;153;15;2;50;11;187
PSP;2020;VL1824;DFN;MBS;NGI;GSA99;355;515;63;5;41;11;314
PSP;2020;VL2440;DFN;MBS;NGI;GSA99;152;478;102;4;74;14;140
PSP;2020;VL0006;DFN;MBS;NGI;GSA99;54;212;48;1;23;17;NK
PSP;2020;VL0612;DFN;MBS;NGI;GSA99;913;1819;293;9;49;16;4002
PSP;2020;VL1218;DFN;MBS;NGI;GSA99;479;1069;214;7;51;14;89
PSP;2014;VL1824;DFN;MBS;NGI;GSA99;24;220;24;1;25;12;185
PSP;2014;VL2440;DFN;MBS;NGI;GSA99;NK;1507;262;10;58;15;16
PSP;2014;VL0006;DFN;MBS;NGI;GSA99;8107;21325;3446;108;42;16;62
PSP;2014;VL0612;DFN;MBS;NGI;GSA99;84;185;26;1;43;16;8
