country;year;quarter;vessel_length;fishing_tech;gear_type;target_assemblage;mesh_size_range;metier;supra_region;sub_region;eez_indicator;geo_indicator;specon_tech;deep;rectangle_type;rectangle_lat;rectangle_lon;c_square;totfishdays;confidential
ITA;2018;1;VL1218;PMP;NK;NK;NK;NK;OFR;GSA99;NK;NK;NA;NA;05*05;NA;NA;1000:130:1;4.046;N
ITA;2019;7;VL1824;PMP;NK;NK;NK;NK;OFR;GSA99;NK;NK;NA;NA;05*05;NA;NA;1000:130:1;1.002;N
ITA;2019;8;VL2440;PMP;NK;NK;NK;NK;OFR;GSA99;NK;NK;NA;NA;05*05;NA;NA;1000:130:1;0.41;N
ITA;2019;1;VL0006;PMP;NK;NK;NK;NK;OFR;GSA99;NK;NK;NA;NA;05*05;NA;NA;1000:130:1;4.569;N
ITA;2019;1;VL0612;PMP;NK;NK;NK;NK;OFR;GSA99;NK;NK;NA;NA;05*05;NA;NA;1000:130:2;1.021;N
ITA;2019;1;VL1218;PMP;NK;NK;NK;NK;OFR;GSA99;NK;NK;NA;NA;05*05;NA;NA;1000:130:2;0.505;N
ITA;2019;1;VL1824;PMP;NK;NK;NK;NK;OFR;GSA99;NK;NK;NA;NA;05*05;NA;NA;1000:130:2;1.024;N
ITA;2019;2;VL2440;PMP;NK;NK;NK;NK;OFR;GSA99;NK;NK;NA;NA;05*05;NA;NA;1000:130:2;1.92;N
ITA;2019;3;VL0006;PMP;NK;NK;NK;NK;OFR;GSA99;NK;NK;NA;NA;05*05;NA;NA;1000:130:2;2.07;N
ITA;2019;1;VL0612;PMP;NK;NK;NK;NK;OFR;GSA99;NK;NK;NK;NA;05*05;NA;NA;1000:130:2;1;N
ITA;2019;4;VL1218;PMP;NK;NK;NK;NK;OFR;GSA99;NK;NK;NA;NA;05*05;NA;NA;1000:130:3;2.03;N
ITA;2020;1;VL1824;PMP;NK;NK;NK;NK;OFR;GSA99;NK;NK;NA;NA;05*05;NA;NA;1000:130:3;1.024;N
ITA;2020;5;VL2440;PMP;NK;NK;NK;NK;OFR;GSA99;NK;NK;NA;NA;05*05;NA;NA;1000:130:3;2.519;N
ITA;2020;1;VL0006;PMP;NK;NK;NK;NK;OFR;GSA99;NK;NK;NK;NA;05*05;NA;NA;1000:130:3;2;N
ITA;2020;6;VL0612;PMP;SV;NK;DEF;SB-SV_DEF_0_0_0;OFR;GSA99;NK;NK;NK;NA;05*05;NA;NA;1000:130:3;1;N
ITA;2020;1;VL1218;PMP;SV;NK;DEF;SB-SV_DEF_0_0_0;OFR;GSA99;NK;NK;NK;NA;05*05;NA;NA;1000:130:3;2;N
ITA;2020;7;VL1824;DFN;FPO;NA;DEF;FPO_DEF_0_0_0;OFR;GSA99;NK;NK;NA;NA;05*05;NA;NA;1000:130:4;1.008;N
ITA;2020;8;VL2440;DFN;FPO;NA;DEF;FPO_DEF_0_0_0;OFR;GSA99;NK;NK;NA;NA;05*05;NA;NA;1000:130:4;0.47;N
ITA;2020;1;VL0006;DFN;FPO;NA;DEF;FPO_DEF_0_0_0;OFR;GSA99;NK;NK;NA;NA;05*05;NA;NA;1000:130:4;3.022;N
ITA;2020;1;VL0612;DFN;FPO;NA;DEF;FPO_DEF_0_0_0;OFR;GSA99;NK;NK;NK;NA;05*05;NA;NA;1000:130:4;2;N
ITA;2014;2;VL1218;DFN;FPO;NA;DEF;FPO_DEF_0_0_0;OFR;GSA99;NK;NK;NA;NA;05*05;NA;NA;1000:131:1;2.043;N
ITA;2014;3;VL1824;DFN;FPO;NA;DEF;FPO_DEF_0_0_0;OFR;GSA99;NK;NK;NA;NA;05*05;NA;NA;1000:131:1;1.01;N
ITA;2014;1;VL2440;DFN;FPO;NA;DEF;FPO_DEF_0_0_0;OFR;GSA99;NK;NK;NA;NA;05*05;NA;NA;1000:131:1;1.024;N
ITA;2014;4;VL0006;DFN;FPO;NA;DEF;FPO_DEF_0_0_0;OFR;GSA99;NK;NK;NA;NA;05*05;NA;NA;1000:131:1;1.008;N
ITA;2014;1;VL0612;DFN;FPO;NA;DEF;FPO_DEF_0_0_0;OFR;GSA99;NK;NK;NK;NA;05*05;NA;NA;1000:131:1;1;N
ITA;2014;5;VL1218;DFN;FPO;NA;DEF;FPO_DEF_0_0_0;OFR;GSA99;NK;NK;NA;NA;05*05;NA;NA;1000:131:2;1.016;N
ITA;2014;1;VL1824;DFN;FPO;NA;DEF;FPO_DEF_0_0_0;OFR;GSA99;NK;NK;NA;NA;05*05;NA;NA;1000:131:2;1.016;N
ITA;2014;6;VL2440;DFN;FPO;NA;DEF;FPO_DEF_0_0_0;OFR;GSA99;NK;NK;NA;NA;05*05;NA;NA;1000:131:2;4.844;N
ITA;2015;1;VL0006;DFN;FPO;NA;DEF;FPO_DEF_0_0_0;OFR;GSA99;NK;NK;NK;NA;05*05;NA;NA;1000:131:2;0.5;N
ITA;2015;7;VL0612;DFN;FPO;NA;DEF;FPO_DEF_0_0_0;OFR;GSA99;NK;NK;NA;NA;05*05;NA;NA;1000:131:3;1.006;N
ITA;2015;8;VL1218;DFN;FPO;NA;DEF;FPO_DEF_0_0_0;OFR;GSA99;NK;NK;NA;NA;05*05;NA;NA;1000:131:3;1.024;N
ITA;2015;1;VL1824;DFN;FPO;NA;DEF;FPO_DEF_0_0_0;OFR;GSA99;NK;NK;NA;NA;05*05;NA;NA;1000:131:3;9.091;N
ITA;2015;1;VL2440;DFN;FPO;NA;DEF;FPO_DEF_0_0_0;OFR;GSA99;NK;NK;NA;NA;05*05;NA;NA;1000:131:3;1.016;N
ITA;2015;1;VL0006;DFN;FPO;NA;DEF;FPO_DEF_0_0_0;OFR;GSA99;NK;NK;NA;NA;05*05;NA;NA;1000:131:3;6.058;N
ITA;2016;1;VL0612;DFN;FPO;NA;DEF;FPO_DEF_0_0_0;OFR;GSA99;NK;NK;NK;NA;05*05;NA;NA;1000:131:3;5;N
ITA;2016;2;VL1218;DFN;FPO;NA;DEF;FPO_DEF_0_0_0;OFR;GSA99;NK;NK;NA;NA;05*05;NA;NA;1000:131:4;1.016;N
ITA;2016;3;VL1824;DFN;FPO;NA;DEF;FPO_DEF_0_0_0;OFR;GSA99;NK;NK;NK;NA;05*05;NA;NA;1000:131:4;1;N
ITA;2016;1;VL2440;DFN;FPO;NA;DEF;FPO_DEF_0_0_0;OFR;GSA99;NK;NK;NA;NA;05*05;NA;NA;1000:140:1;0.996;N
ITA;2016;4;VL0006;DFN;FPO;NA;DEF;FPO_DEF_0_0_0;OFR;GSA99;NK;NK;NA;NA;05*05;NA;NA;1000:140:1;1.028;N
ITA;2016;1;VL0612;DFN;FPO;NA;DEF;FPO_DEF_0_0_0;OFR;GSA99;NK;NK;NA;NA;05*05;NA;NA;1000:140:2;1.024;N
ITA;2017;5;VL1218;DFN;FPO;NA;DEF;FPO_DEF_0_0_0;OFR;GSA99;NK;NK;NK;NA;05*05;NA;NA;1000:140:2;1;N
ITA;2017;1;VL1824;DFN;FPO;NA;DEF;FPO_DEF_0_0_0;MBS;GSA99;NK;NK;NK;NA;05*05;NA;NA;1000:140:2;1;N
ITA;2017;6;VL2440;DFN;FPO;NA;DEF;FPO_DEF_0_0_0;MBS;GSA99;NK;NK;NK;NA;05*05;NA;NA;1000:140:2;1;N
ITA;2017;1;VL0006;DFN;FPO;NA;NK;NK;OFR;GSA99;NK;NK;NA;NA;05*05;NA;NA;1000:140:3;1.026;N
ITA;2017;7;VL0612;DFN;FPO;NA;NK;NK;OFR;GSA99;NK;NK;NA;NA;05*05;NA;NA;1000:140:4;1;N
ITA;2017;8;VL1218;DFN;FPO;NA;NK;NK;MBS;GSA99;NK;NK;NK;NA;05*05;NA;NA;1000:140:4;2;N
ITA;2017;1;VL1824;DFN;FPO;NA;NK;NK;OFR;GSA99;NK;NK;NA;NA;05*05;NA;NA;1000:141:1;1.019;N
ITA;2018;1;VL2440;DFN;GNS;100D400;DEF;GNS_DEF_>=16_0_0;OFR;GSA99;NK;NK;NA;NA;05*05;NA;NA;1000:141:1;1.009;N
ITA;2018;1;VL0006;DFN;GNS;100D400;DEF;GNS_DEF_>=16_0_0;OFR;GSA99;NK;NK;NA;NA;05*05;NA;NA;1000:141:1;0.986;N
ITA;2018;1;VL0612;DFN;GNS;100D400;DEF;GNS_DEF_>=16_0_0;OFR;GSA99;NK;NK;NA;NA;05*05;NA;NA;1000:141:1;2.035;N
ITA;2018;2;VL1218;DFN;GNS;100D400;DEF;GNS_DEF_>=16_0_0;OFR;GSA99;NK;NK;NK;NA;05*05;NA;NA;1000:141:1;2;N
ITA;2018;3;VL1824;DFN;GNS;100D400;DEF;GNS_DEF_>=16_0_0;MBS;GSA99;NK;NK;NK;NA;05*05;NA;NA;1000:141:1;1;N
ITA;2018;1;VL2440;DFN;GNS;100D400;DEF;GNS_DEF_>=16_0_0;MBS;GSA99;NK;NK;NK;NA;05*05;NA;NA;1000:141:1;1;N
ITA;2018;4;VL0006;DFN;GNS;40D50;DEF;GNS_DEF_>=16_0_0;MBS;GSA99;NK;NK;NK;NA;05*05;NA;NA;1000:141:1;1;N
ITA;2018;1;VL0612;DFN;GNS;40D50;DEF;GNS_DEF_>=16_0_0;OFR;GSA99;NK;NK;NK;NA;05*05;NA;NA;1000:141:2;2;N
ITA;2018;5;VL1218;DFN;GNS;40D50;DEF;GNS_DEF_>=16_0_0;MBS;GSA99;NK;NK;NK;NA;05*05;NA;NA;1000:141:3;1;N
ITA;2019;1;VL1824;DFN;GNS;40D50;DEF;GNS_DEF_>=16_0_0;MBS;GSA99;NK;NK;NK;NA;05*05;NA;NA;1000:141:3;1;N
ITA;2019;6;VL2440;DFN;GNS;40D50;DEF;GTR_DEF_>=16_0_0;MBS;GSA99;NK;NK;NK;NA;05*05;NA;NA;1000:141:4;1;N
ITA;2019;1;VL0006;DFN;GNS;40D50;DEF;GTR_DEF_>=16_0_0;MBS;GSA99;NK;NK;NK;NA;05*05;NA;NA;1000:143:4;1;N
ITA;2019;7;VL0612;DFN;GNS;40D50;DEF;GTR_DEF_>=16_0_0;OFR;GSA99;NK;NK;NA;NA;05*05;NA;NA;1000:205:1;3.912;N
ITA;2019;8;VL1218;DFN;GNS;40D50;DEF;GTR_DEF_>=16_0_0;OFR;GSA99;NK;NK;NA;NA;05*05;NA;NA;1000:205:1;6.046;N
ITA;2019;1;VL1824;DFN;GNS;40D50;DEF;GTR_DEF_>=16_0_0;OFR;GSA99;NK;NK;NA;NA;05*05;NA;NA;1000:205:1;4.53;N
ITA;2019;1;VL2440;DFN;GNS;40D50;DEF;GTR_DEF_>=16_0_0;OFR;GSA99;NK;NK;NA;NA;05*05;NA;NA;1000:205:1;6.047;N
ITA;2019;1;VL0006;DFN;GNS;40D50;DEF;GTR_DEF_>=16_0_0;OFR;GSA99;NK;NK;NK;NA;05*05;NA;NA;1000:205:1;9;N
ITA;2019;1;VL0612;DFN;GNS;40D50;DEF;GTR_DEF_>=16_0_0;OFR;GSA99;NK;NK;NK;NA;05*05;NA;NA;1000:205:1;1;N
ITA;2019;1;VL1218;DFN;GNS;40D50;DEF;GTR_DEF_>=16_0_0;OFR;GSA99;NK;NK;NK;NA;05*05;NA;NA;1000:205:1;1;N
ITA;2020;2;VL1824;DFN;GNS;40D50;DEF;GTR_DEF_>=16_0_0;OFR;GSA99;NK;NK;NK;NA;05*05;NA;NA;1000:205:1;2;N
ITA;2020;3;VL2440;DFN;GNS;40D50;DEF;GTR_DEF_>=16_0_0;OFR;GSA99;NK;NK;NK;NA;05*05;NA;NA;1000:205:1;1;N
ITA;2020;1;VL0006;DFN;GNS;40D50;DEF;GTR_DEF_>=16_0_0;OFR;GSA99;NK;NK;NK;NA;05*05;NA;NA;1000:205:1;2;N
ITA;2020;4;VL0612;DFN;GNS;40D50;DEF;GTR_DEF_>=16_0_0;OFR;GSA99;NK;NK;NK;NA;05*05;NA;NA;1000:205:1;1;N
ITA;2020;1;VL1218;DFN;GNS;40D50;DEF;GTR_DEF_>=16_0_0;OFR;GSA99;NK;NK;NA;NA;05*05;NA;NA;1000:205:2;4.66;N
ITA;2020;5;VL1824;DFN;GNS;40D50;DEF;GTR_DEF_>=16_0_0;OFR;GSA99;NK;NK;NA;NA;05*05;NA;NA;1000:205:2;7.05;N
ITA;2020;1;VL2440;DFN;GNS;40D50;DEF;GTR_DEF_>=16_0_0;OFR;GSA99;NK;NK;NA;NA;05*05;NA;NA;1000:205:2;0.399;N
ITA;2020;6;VL0006;DFN;GNS;40D50;DEF;GTR_DEF_>=16_0_0;OFR;GSA99;NK;NK;NA;NA;05*05;NA;NA;1000:205:2;1.008;N
ITA;2020;1;VL0612;DFN;GNS;40D50;DEF;GTR_DEF_>=16_0_0;OFR;GSA99;NK;NK;NA;NA;05*05;NA;NA;1000:205:2;2.626;N
ITA;2014;7;VL1218;DFN;GNS;40D50;DEF;GTR_DEF_>=16_0_0;OFR;GSA99;NK;NK;NA;NA;05*05;NA;NA;1000:205:2;9.24;N
ITA;2014;8;VL1824;DFN;GNS;40D50;DEF;GTR_DEF_>=16_0_0;OFR;GSA99;NK;NK;NK;NA;05*05;NA;NA;1000:205:2;1;N
ITA;2014;1;VL2440;DFN;GNS;40D50;DEF;GTR_DEF_>=16_0_0;OFR;GSA99;NK;NK;NK;NA;05*05;NA;NA;1000:205:2;10;N
ITA;2014;1;VL0006;DFN;GNS;40D50;DEF;GTR_DEF_>=16_0_0;OFR;GSA99;NK;NK;NK;NA;05*05;NA;NA;1000:205:2;1;N
ITA;2014;1;VL0612;DFN;GNS;40D50;DEF;GTR_DEF_>=16_0_0;OFR;GSA99;NK;NK;NK;NA;05*05;NA;NA;1000:205:2;7;N
ITA;2014;1;VL1218;DFN;GNS;40D50;DEF;GTR_DEF_>=16_0_0;OFR;GSA99;NK;NK;NK;NA;05*05;NA;NA;1000:205:2;5;N
ITA;2014;2;VL1824;DFN;GNS;40D50;DEF;GTR_DEF_>=16_0_0;OFR;GSA99;NK;NK;NK;NA;05*05;NA;NA;1000:205:2;5;N
ITA;2014;3;VL2440;DFN;GNS;40D50;DEF;GTR_DEF_>=16_0_0;OFR;GSA99;NK;NK;NK;NA;05*05;NA;NA;1000:205:2;3;N
ITA;2015;1;VL0006;DFN;GNS;40D50;DEF;GTR_DEF_>=16_0_0;OFR;GSA99;NK;NK;NA;NA;05*05;NA;NA;1000:205:3;1.006;N
ITA;2015;4;VL0612;DFN;GNS;40D50;DEF;GTR_DEF_>=16_0_0;OFR;GSA99;NK;NK;NA;NA;05*05;NA;NA;1000:205:3;11.083;N
ITA;2015;1;VL1218;DFN;GNS;40D50;DEF;GTR_DEF_>=16_0_0;OFR;GSA99;NK;NK;NA;NA;05*05;NA;NA;1000:205:3;1.004;N
ITA;2015;5;VL1824;DFN;GNS;40D50;DEF;GTR_DEF_>=16_0_0;OFR;GSA99;NK;NK;NA;NA;05*05;NA;NA;1000:205:3;2.68;N
ITA;2015;1;VL2440;DFN;GNS;40D50;DEF;GTR_DEF_>=16_0_0;OFR;GSA99;NK;NK;NA;NA;05*05;NA;NA;1000:205:3;5.271;N
ITA;2015;6;VL0006;DFN;GNS;40D50;DEF;GTR_DEF_>=16_0_0;OFR;GSA99;NK;NK;NK;NA;05*05;NA;NA;1000:205:3;1;N
ITA;2016;1;VL0612;DFN;GNS;40D50;DEF;GTR_DEF_>=16_0_0;OFR;GSA99;NK;NK;NK;NA;05*05;NA;NA;1000:205:3;6;N
ITA;2016;7;VL1218;DFN;GNS;40D50;DEF;GTR_DEF_>=16_0_0;OFR;GSA99;NK;NK;NK;NA;05*05;NA;NA;1000:205:3;4;N
ITA;2016;8;VL1824;DFN;GNS;40D50;DEF;GTR_DEF_>=16_0_0;OFR;GSA99;NK;NK;NK;NA;05*05;NA;NA;1000:205:3;1;N
ITA;2016;1;VL2440;DFN;GNS;40D50;DEF;GTR_DEF_>=16_0_0;OFR;GSA99;NK;NK;NK;NA;05*05;NA;NA;1000:205:3;1;N
ITA;2016;1;VL0006;DFN;GNS;40D50;DEF;GTR_DEF_>=16_0_0;OFR;GSA99;NK;NK;NK;NA;05*05;NA;NA;1000:205:3;4;N
ITA;2016;1;VL0612;DFN;GNS;40D50;DEF;GTR_DEF_>=16_0_0;OFR;GSA99;NK;NK;NA;NA;05*05;NA;NA;1000:205:4;5.327;N
ITA;2017;1;VL1218;DFN;GNS;40D50;DEF;GTR_DEF_>=16_0_0;OFR;GSA99;NK;NK;NA;NA;05*05;NA;NA;1000:205:4;2.412;N
ITA;2017;1;VL1824;DFN;GNS;40D50;DEF;GTR_DEF_>=16_0_0;OFR;GSA99;NK;NK;NA;NA;05*05;NA;NA;1000:205:4;10.589;N
ITA;2017;2;VL2440;DFN;GNS;40D50;DEF;GTR_DEF_>=16_0_0;OFR;GSA99;NK;NK;NK;NA;05*05;NA;NA;1000:205:4;2;N
ITA;2017;3;VL0006;DFN;GNS;40D50;DEF;GTR_DEF_>=16_0_0;OFR;GSA99;NK;NK;NK;NA;05*05;NA;NA;1000:205:4;2;N
ITA;2017;1;VL0612;DFN;GNS;40D50;DEF;GTR_DEF_>=16_0_0;OFR;GSA99;NK;NK;NK;NA;05*05;NA;NA;1000:205:4;3;N
ITA;2017;4;VL1218;DFN;GNS;40D50;DEF;GTR_DEF_>=16_0_0;OFR;GSA99;NK;NK;NK;NA;05*05;NA;NA;1000:205:4;1;N
ITA;2017;1;VL1824;DFN;GNS;40D50;DEF;GTR_DEF_>=16_0_0;OFR;GSA99;NK;NK;NA;NA;05*05;NA;NA;1000:206:1;2.015;N
ITA;2018;5;VL2440;DFN;GNS;40D50;DEF;GTR_DEF_>=16_0_0;OFR;GSA99;NK;NK;NA;NA;05*05;NA;NA;1000:206:1;4.649;N
ITA;2018;1;VL0006;DFN;GNS;40D50;DEF;GTR_DEF_>=16_0_0;OFR;GSA99;NK;NK;NA;NA;05*05;NA;NA;1000:206:1;0.625;N
ITA;2018;6;VL0612;DFN;GNS;40D50;DEF;GTR_DEF_>=16_0_0;OFR;GSA99;NK;NK;NA;NA;05*05;NA;NA;1000:206:1;1.008;N
ITA;2018;1;VL1218;DFN;GNS;40D50;DEF;GTR_DEF_>=16_0_0;OFR;GSA99;NK;NK;NK;NA;05*05;NA;NA;1000:206:1;3;N
ITA;2018;7;VL1824;DFN;GNS;40D50;DEF;GTR_DEF_>=16_0_0;OFR;GSA99;NK;NK;NK;NA;05*05;NA;NA;1000:206:1;1;N
ITA;2018;8;VL2440;DFN;GNS;50D100;DEF;GNS_DEF_>=16_0_0;OFR;GSA99;NK;NK;NK;NA;05*05;NA;NA;1000:206:2;1;N
ITA;2018;1;VL0006;DFN;GNS;50D100;DEF;GNS_DEF_>=16_0_0;OFR;GSA99;NK;NK;NA;NA;05*05;NA;NA;1000:206:3;2.015;N
ITA;2018;1;VL0612;DFN;GNS;50D100;DEF;GNS_DEF_>=16_0_0;OFR;GSA99;NK;NK;NA;NA;05*05;NA;NA;1000:206:3;1.008;N
ITA;2018;1;VL1218;DFN;GNS;50D100;DEF;GNS_DEF_>=16_0_0;OFR;GSA99;NK;NK;NA;NA;05*05;NA;NA;1000:206:3;4.435;N
ITA;2019;1;VL1824;DFN;GNS;50D100;DEF;GNS_DEF_>=16_0_0;OFR;GSA99;NK;NK;NK;NA;05*05;NA;NA;1000:206:3;3;N
ITA;2019;1;VL2440;DFN;GNS;50D100;DEF;GNS_DEF_>=16_0_0;OFR;GSA99;NK;NK;NK;NA;05*05;NA;NA;1000:206:3;3;N
ITA;2019;2;VL0006;DFN;GNS;50D100;DEF;GNS_DEF_>=16_0_0;OFR;GSA99;NK;NK;NK;NA;05*05;NA;NA;1000:206:3;1;N
ITA;2019;3;VL0612;DFN;GNS;50D100;DEF;GNS_DEF_>=16_0_0;OFR;GSA99;NK;NK;NA;NA;05*05;NA;NA;1000:206:4;1.008;N
ITA;2019;1;VL1218;DFN;GNS;50D100;DEF;GNS_DEF_>=16_0_0;OFR;GSA99;NK;NK;NA;NA;05*05;NA;NA;1000:207:1;3.024;N
ITA;2019;4;VL1824;DFN;GNS;50D100;DEF;GNS_DEF_>=16_0_0;OFR;GSA99;NK;NK;NA;NA;05*05;NA;NA;1000:207:1;1.912;N
ITA;2019;1;VL2440;DFN;GNS;50D100;DEF;GNS_DEF_>=16_0_0;OFR;GSA99;NK;NK;NA;NA;05*05;NA;NA;1000:207:1;1.008;N
ITA;2019;5;VL0006;DFN;GNS;50D100;DEF;GNS_DEF_>=16_0_0;OFR;GSA99;NK;NK;NK;NA;05*05;NA;NA;1000:207:1;5;N
ITA;2019;1;VL0612;DFN;GNS;50D100;DEF;GNS_DEF_>=16_0_0;OFR;GSA99;NK;NK;NK;NA;05*05;NA;NA;1000:207:1;3;N
ITA;2019;6;VL1218;DFN;GNS;50D100;DEF;GNS_DEF_>=16_0_0;OFR;GSA99;NK;NK;NK;NA;05*05;NA;NA;1000:207:1;1;N
ITA;2020;1;VL1824;DFN;GNS;50D100;DEF;GNS_DEF_>=16_0_0;OFR;GSA99;NK;NK;NA;NA;05*05;NA;NA;1000:207:2;2.014;N
ITA;2020;7;VL2440;DFN;GNS;50D100;DEF;GNS_DEF_>=16_0_0;OFR;GSA99;NK;NK;NA;NA;05*05;NA;NA;1000:207:2;0.6;N
ITA;2020;8;VL0006;DFN;GNS;50D100;DEF;GTR_DEF_>=16_0_0;OFR;GSA99;NK;NK;NA;NA;05*05;NA;NA;1000:207:2;3.849;N
ITA;2020;1;VL0612;DFN;GNS;50D100;DEF;GTR_DEF_>=16_0_0;OFR;GSA99;NK;NK;NK;NA;05*05;NA;NA;1000:207:2;1;N
ITA;2020;1;VL1218;DFN;GNS;50D100;DEF;GTR_DEF_>=16_0_0;OFR;GSA99;NK;NK;NK;NA;05*05;NA;NA;1000:207:2;4;N
ITA;2020;1;VL1824;DFN;GNS;50D100;DEF;GTR_DEF_>=16_0_0;OFR;GSA99;NK;NK;NA;NA;05*05;NA;NA;1000:207:3;1.008;N
ITA;2020;1;VL2440;DFN;GNS;50D100;DEF;GTR_DEF_>=16_0_0;OFR;GSA99;NK;NK;NA;NA;05*05;NA;NA;1000:207:4;1.008;N
ITA;2020;1;VL0006;DFN;GNS;50D100;DEF;GTR_DEF_>=16_0_0;OFR;GSA99;NK;NK;NK;NA;05*05;NA;NA;1000:207:4;7;N
ITA;2020;1;VL0612;DFN;GNS;50D100;DEF;GTR_DEF_>=16_0_0;OFR;GSA99;NK;NK;NA;NA;05*05;NA;NA;1000:208:1;1.008;N
ITA;2014;1;VL1218;DFN;GNS;50D100;DEF;GTR_DEF_>=16_0_0;OFR;GSA99;NK;NK;NA;NA;05*05;NA;NA;1000:208:1;1.006;N
ITA;2014;1;VL1824;DFN;GNS;50D100;DEF;GTR_DEF_>=16_0_0;OFR;GSA99;NK;NK;NK;NA;05*05;NA;NA;1000:208:1;1;N
ITA;2014;1;VL2440;DFN;GNS;50D100;DEF;GTR_DEF_>=16_0_0;OFR;GSA99;NK;NK;NK;NA;05*05;NA;NA;1000:208:1;2;N
ITA;2014;1;VL0006;DFN;GNS;50D100;DEF;GTR_DEF_>=16_0_0;OFR;GSA99;NK;NK;NK;NA;05*05;NA;NA;1000:208:1;1;N
ITA;2014;1;VL0612;DFN;GNS;50D100;DEF;GTR_DEF_>=16_0_0;OFR;GSA99;NK;NK;NK;NA;05*05;NA;NA;1000:208:2;2;N
ITA;2014;1;VL1218;DFN;GNS;50D100;DEF;GTR_DEF_>=16_0_0;OFR;GSA99;NK;NK;NK;NA;05*05;NA;NA;1000:208:3;1;N
ITA;2014;1;VL1824;DFN;GNS;50D100;DEF;GTR_DEF_>=16_0_0;OFR;GSA99;NK;NK;NA;NA;05*05;NA;NA;1000:215:1;5.055;N
ITA;2014;1;VL2440;DFN;GNS;50D100;DEF;GTR_DEF_>=16_0_0;OFR;GSA99;NK;NK;NA;NA;05*05;NA;NA;1000:215:1;2.568;N
ITA;2015;1;VL0006;DFN;GNS;50D100;DEF;GTR_DEF_>=16_0_0;OFR;GSA99;NK;NK;NK;NA;05*05;NA;NA;1000:215:1;3;N
ITA;2015;1;VL0612;DFN;GNS;NK;DEF;GNS_DEF_>=16_0_0;OFR;GSA99;NK;NK;NK;NA;05*05;NA;NA;1000:215:1;1;N
ITA;2015;1;VL1218;DFN;GNS;NK;DEF;GNS_DEF_>=16_0_0;OFR;GSA99;NK;NK;NK;NA;05*05;NA;NA;1000:215:1;1;N
ITA;2015;1;VL1824;DFN;GNS;NK;DEF;GNS_DEF_>=16_0_0;OFR;GSA99;NK;NK;NK;NA;05*05;NA;NA;1000:215:1;1;N
ITA;2015;1;VL2440;DFN;GNS;NK;DEF;GNS_DEF_>=16_0_0;OFR;GSA99;NK;NK;NA;NA;05*05;NA;NA;1000:215:2;3.757;N
ITA;2015;1;VL0006;DFN;GNS;NK;DEF;GNS_DEF_>=16_0_0;OFR;GSA99;NK;NK;NA;NA;05*05;NA;NA;1000:215:2;1.012;N
ITA;2016;1;VL0612;DFN;GNS;NK;DEF;GNS_DEF_>=16_0_0;OFR;GSA99;NK;NK;NA;NA;05*05;NA;NA;1000:215:2;3.508;N
ITA;2016;1;VL1218;DFN;GNS;NK;DEF;GNS_DEF_>=16_0_0;OFR;GSA99;NK;NK;NK;NA;05*05;NA;NA;1000:215:2;1;N
ITA;2016;1;VL1824;DFN;GNS;NK;DEF;GNS_DEF_>=16_0_0;OFR;GSA99;NK;NK;NA;NA;05*05;NA;NA;1000:215:4;1.012;N
ITA;2016;1;VL2440;DFN;GNS;NK;DEF;GNS_DEF_>=16_0_0;OFR;GSA99;NK;NK;NK;NA;05*05;NA;NA;1000:215:4;1;N
ITA;2016;1;VL0006;DFN;GNS;NK;DEF;GNS_DEF_>=16_0_0;OFR;GSA99;NK;NK;NA;NA;05*05;NA;NA;1000:216:1;1.014;N
ITA;2016;1;VL0612;DFN;GNS;NK;DEF;GNS_DEF_>=16_0_0;OFR;GSA99;NK;NK;NA;NA;05*05;NA;NA;1000:216:1;3.639;N
ITA;2017;1;VL1218;DFN;GNS;NK;DEF;GNS_DEF_>=16_0_0;OFR;GSA99;NK;NK;NK;NA;05*05;NA;NA;1000:216:1;2;N
ITA;2017;1;VL1824;DFN;GNS;NK;DEF;GNS_DEF_>=16_0_0;OFR;GSA99;NK;NK;NA;NA;05*05;NA;NA;1000:216:2;1.012;N
ITA;2017;1;VL2440;DFN;GNS;NK;DEF;GNS_DEF_>=16_0_0;OFR;GSA99;NK;NK;NK;NA;05*05;NA;NA;1000:216:2;1;N
ITA;2017;1;VL0006;DFN;GNS;NK;DEF;GNS_DEF_>=16_0_0;OFR;GSA99;NK;NK;NK;NA;05*05;NA;NA;1000:216:2;1;N
ITA;2017;1;VL0612;DFN;GNS;NK;DEF;GNS_DEF_>=16_0_0;OFR;GSA99;NK;NK;NA;NA;05*05;NA;NA;1000:216:3;1.004;N
ITA;2017;1;VL1218;DFN;GNS;NK;DEF;GNS_DEF_>=16_0_0;OFR;GSA99;NK;NK;NA;NA;05*05;NA;NA;1000:216:3;1.012;N
ITA;2017;1;VL1824;DFN;GNS;NK;DEF;GNS_DEF_>=16_0_0;OFR;GSA99;NK;NK;NK;NA;05*05;NA;NA;1000:216:3;1;N
ITA;2018;1;VL2440;DFN;GNS;NK;DEF;GNS_DEF_>=16_0_0;OFR;GSA99;NK;NK;NA;NA;05*05;NA;NA;1000:216:4;3.035;N
ITA;2018;1;VL0006;DFN;GNS;NK;DEF;GNS_DEF_>=16_0_0;OFR;GSA99;NK;NK;NK;NA;05*05;NA;NA;1000:216:4;1;N
ITA;2018;1;VL0612;DFN;GNS;NK;DEF;GNS_DEF_>=16_0_0;OFR;GSA99;NK;NK;NK;NA;05*05;NA;NA;1000:217:1;1;N
