Sampling_type;Flag_country;Year;Trip_code;Harbour;Number_of_sets_hauls_on_trip;Days_at_sea;Sampling.method;Aggregation_level;Station_number;Duration_of_fishing_operation;Initial_latitude;Initial_longitude;Final_latitude;Final_longitude;Depth_of_fishing_operation;Water_depth;Catch_registration;Species_registration;Date;Area;Fishing_activity_category_National;Fishing_activity_category_European_lvl_6;Species;Catch_category;Weight;Subsample_weight;Sex;Maturity_method;Maturity_scale;Maturity_Stage;Ageing.method;Age;Length_code;Length_class;Number_at_length;Commercial_size_category_scale;Commercial_size_category;fish_ID;Individual_weight
S;ITA;2017;121_18_2017;ITMOL;6;1;SelfSampling;TRUE;999;1320;40.91;17.66483;40.89883;17.69483;156;NA;Lan;All;18/10/2017;GSA99;OTB_shelf;OTB_DEF_>=40_0_0;Mullus barbatus;Lan;18150;6050;M;Macr;Medits scale;2b;OWR;NA;scm;115;2;ITA;2;NA;17.3726491
S;ITA;2017;121_18_2017;ITMOL;6;1;SelfSampling;TRUE;999;1320;40.91;17.66483;40.89883;17.69483;156;NA;Lan;All;18/10/2017;GSA99;OTB_shelf;OTB_DEF_>=40_0_0;Mullus barbatus;Lan;18150;6050;M;Macr;Medits scale;4b;OWR;NA;scm;115;3;ITA;2;NA;17.75398903
S;ITA;2017;121_18_2017;ITMOL;6;1;SelfSampling;TRUE;999;1320;40.91;17.66483;40.89883;17.69483;156;NA;Lan;All;18/10/2017;GSA99;OTB_shelf;OTB_DEF_>=40_0_0;Mullus barbatus;Lan;18150;6050;F;Macr;Medits scale;2b;OWR;NA;scm;120;1;ITA;2;NA;11.46524167
S;ITA;2017;121_18_2017;ITMOL;6;1;SelfSampling;TRUE;999;1320;40.91;17.66483;40.89883;17.69483;156;NA;Lan;All;18/10/2017;GSA99;OTB_shelf;OTB_DEF_>=40_0_0;Mullus barbatus;Lan;18150;6050;M;Macr;Medits scale;4a;OWR;NA;scm;120;2;ITA;2;NA;11.60617101
S;ITA;2017;121_18_2017;ITMOL;6;1;SelfSampling;TRUE;999;1320;40.91;17.66483;40.89883;17.69483;156;NA;Lan;All;18/10/2017;GSA99;OTB_shelf;OTB_DEF_>=40_0_0;Mullus barbatus;Lan;18150;6050;M;Macr;Medits scale;4b;OWR;NA;scm;120;2;ITA;2;NA;12.7528071
S;ITA;2017;121_18_2017;ITMOL;6;1;SelfSampling;TRUE;999;1320;40.91;17.66483;40.89883;17.69483;156;NA;Lan;All;18/10/2017;GSA99;OTB_shelf;OTB_DEF_>=40_0_0;Mullus barbatus;Lan;18150;6050;N;Macr;Medits scale;;OWR;NA;scm;125;1;ITA;2;NA;26.87865952
S;ITA;2017;121_18_2017;ITMOL;6;1;SelfSampling;TRUE;999;1320;40.91;17.66483;40.89883;17.69483;156;NA;Lan;All;18/10/2017;GSA99;OTB_shelf;OTB_DEF_>=40_0_0;Mullus barbatus;Lan;18150;6050;M;Macr;Medits scale;2b;OWR;NA;scm;125;1;ITA;2;NA;19.24915898
S;ITA;2017;121_18_2017;ITMOL;6;1;SelfSampling;TRUE;999;1320;40.91;17.66483;40.89883;17.69483;156;NA;Lan;All;18/10/2017;GSA99;OTB_shelf;OTB_DEF_>=40_0_0;Mullus barbatus;Lan;18150;6050;M;Macr;Medits scale;4a;OWR;NA;scm;125;4;ITA;2;NA;18.2302013
S;ITA;2017;121_18_2017;ITMOL;6;1;SelfSampling;TRUE;999;1320;40.91;17.66483;40.89883;17.69483;156;NA;Lan;All;18/10/2017;GSA99;OTB_shelf;OTB_DEF_>=40_0_0;Mullus barbatus;Lan;18150;6050;F;Macr;Medits scale;4b;OWR;NA;scm;125;1;ITA;2;NA;27.1324944
S;ITA;2017;121_18_2017;ITMOL;6;1;SelfSampling;TRUE;999;1320;40.91;17.66483;40.89883;17.69483;156;NA;Lan;All;18/10/2017;GSA99;OTB_shelf;OTB_DEF_>=40_0_0;Mullus barbatus;Lan;18150;6050;M;Macr;Medits scale;4b;OWR;NA;scm;125;12;ITA;2;NA;15.33783258
S;ITA;2017;121_18_2017;ITMOL;6;1;SelfSampling;TRUE;999;1320;40.91;17.66483;40.89883;17.69483;156;NA;Lan;All;18/10/2017;GSA99;OTB_shelf;OTB_DEF_>=40_0_0;Mullus barbatus;Lan;18150;6050;F;Macr;Medits scale;2b;OWR;NA;scm;130;2;ITA;2;NA;21.37449074
S;ITA;2017;121_18_2017;ITMOL;6;1;SelfSampling;TRUE;999;1320;40.91;17.66483;40.89883;17.69483;156;NA;Lan;All;18/10/2017;GSA99;OTB_shelf;OTB_DEF_>=40_0_0;Mullus barbatus;Lan;18150;6050;M;Macr;Medits scale;2b;OWR;NA;scm;130;3;ITA;2;NA;20.23884668
S;ITA;2017;121_18_2017;ITMOL;6;1;SelfSampling;TRUE;999;1320;40.91;17.66483;40.89883;17.69483;156;NA;Lan;All;18/10/2017;GSA99;OTB_shelf;OTB_DEF_>=40_0_0;Mullus barbatus;Lan;18150;6050;M;Macr;Medits scale;4a;OWR;NA;scm;130;3;ITA;2;NA;22.42949872
S;ITA;2017;121_18_2017;ITMOL;6;1;SelfSampling;TRUE;999;1320;40.91;17.66483;40.89883;17.69483;156;NA;Lan;All;18/10/2017;GSA99;OTB_shelf;OTB_DEF_>=40_0_0;Mullus barbatus;Lan;18150;6050;F;Macr;Medits scale;4b;OWR;NA;scm;130;1;ITA;2;NA;19.01580355
S;ITA;2017;121_18_2017;ITMOL;6;1;SelfSampling;TRUE;999;1320;40.91;17.66483;40.89883;17.69483;156;NA;Lan;All;18/10/2017;GSA99;OTB_shelf;OTB_DEF_>=40_0_0;Mullus barbatus;Lan;18150;6050;M;Macr;Medits scale;4b;OWR;NA;scm;130;19;ITA;2;NA;28.09931176
S;ITA;2017;121_18_2017;ITMOL;6;1;SelfSampling;TRUE;999;1320;40.91;17.66483;40.89883;17.69483;156;NA;Lan;All;18/10/2017;GSA99;OTB_shelf;OTB_DEF_>=40_0_0;Mullus barbatus;Lan;18150;6050;F;Macr;Medits scale;2b;OWR;NA;scm;135;3;ITA;2;NA;24.63015247
S;ITA;2017;121_18_2017;ITMOL;6;1;SelfSampling;TRUE;999;1320;40.91;17.66483;40.89883;17.69483;156;NA;Lan;All;18/10/2017;GSA99;OTB_shelf;OTB_DEF_>=40_0_0;Mullus barbatus;Lan;18150;6050;M;Macr;Medits scale;2b;OWR;NA;scm;135;2;ITA;2;NA;27.66175481
S;ITA;2017;121_18_2017;ITMOL;6;1;SelfSampling;TRUE;999;1320;40.91;17.66483;40.89883;17.69483;156;NA;Lan;All;18/10/2017;GSA99;OTB_shelf;OTB_DEF_>=40_0_0;Mullus barbatus;Lan;18150;6050;M;Macr;Medits scale;4a;OWR;NA;scm;135;7;ITA;2;NA;55.96770114
S;ITA;2017;121_18_2017;ITMOL;6;1;SelfSampling;TRUE;999;1320;40.91;17.66483;40.89883;17.69483;156;NA;Lan;All;18/10/2017;GSA99;OTB_shelf;OTB_DEF_>=40_0_0;Mullus barbatus;Lan;18150;6050;F;Macr;Medits scale;4b;OWR;NA;scm;135;6;ITA;2;NA;30.73068265
S;ITA;2017;121_18_2017;ITMOL;6;1;SelfSampling;TRUE;999;1320;40.91;17.66483;40.89883;17.69483;156;NA;Lan;All;18/10/2017;GSA99;OTB_shelf;OTB_DEF_>=40_0_0;Mullus barbatus;Lan;18150;6050;M;Macr;Medits scale;4b;OWR;NA;scm;135;30;ITA;2;NA;16.06676431
S;ITA;2017;121_18_2017;ITMOL;6;1;SelfSampling;TRUE;999;1320;40.91;17.66483;40.89883;17.69483;156;NA;Lan;All;18/10/2017;GSA99;OTB_shelf;OTB_DEF_>=40_0_0;Mullus barbatus;Lan;18150;6050;N;Macr;Medits scale;;OWR;NA;scm;140;1;ITA;2;NA;27.16218182
S;ITA;2017;121_18_2017;ITMOL;6;1;SelfSampling;TRUE;999;1320;40.91;17.66483;40.89883;17.69483;156;NA;Lan;All;18/10/2017;GSA99;OTB_shelf;OTB_DEF_>=40_0_0;Mullus barbatus;Lan;18150;6050;F;Macr;Medits scale;2b;OWR;NA;scm;140;5;ITA;2;NA;29.86746697
S;ITA;2017;121_18_2017;ITMOL;6;1;SelfSampling;TRUE;999;1320;40.91;17.66483;40.89883;17.69483;156;NA;Lan;All;18/10/2017;GSA99;OTB_shelf;OTB_DEF_>=40_0_0;Mullus barbatus;Lan;18150;6050;M;Macr;Medits scale;2b;OWR;NA;scm;140;1;ITA;2;NA;27.56531067
S;ITA;2017;121_18_2017;ITMOL;6;1;SelfSampling;TRUE;999;1320;40.91;17.66483;40.89883;17.69483;156;NA;Lan;All;18/10/2017;GSA99;OTB_shelf;OTB_DEF_>=40_0_0;Mullus barbatus;Lan;18150;6050;M;Macr;Medits scale;4a;OWR;NA;scm;140;11;ITA;2;NA;33.85717555
S;ITA;2017;121_18_2017;ITMOL;6;1;SelfSampling;TRUE;999;1320;40.91;17.66483;40.89883;17.69483;156;NA;Lan;All;18/10/2017;GSA99;OTB_shelf;OTB_DEF_>=40_0_0;Mullus barbatus;Lan;18150;6050;F;Macr;Medits scale;4b;OWR;NA;scm;140;3;ITA;2;NA;29.89012481
S;ITA;2017;121_18_2017;ITMOL;6;1;SelfSampling;TRUE;999;1320;40.91;17.66483;40.89883;17.69483;156;NA;Lan;All;18/10/2017;GSA99;OTB_shelf;OTB_DEF_>=40_0_0;Mullus barbatus;Lan;18150;6050;M;Macr;Medits scale;4b;OWR;NA;scm;140;18;ITA;2;NA;33.13219232
S;ITA;2017;121_18_2017;ITMOL;6;1;SelfSampling;TRUE;999;1320;40.91;17.66483;40.89883;17.69483;156;NA;Lan;All;18/10/2017;GSA99;OTB_shelf;OTB_DEF_>=40_0_0;Mullus barbatus;Lan;18150;6050;F;Macr;Medits scale;2b;OWR;NA;scm;145;2;ITA;2;NA;60.8187898
S;ITA;2017;121_18_2017;ITMOL;6;1;SelfSampling;TRUE;999;1320;40.91;17.66483;40.89883;17.69483;156;NA;Lan;All;18/10/2017;GSA99;OTB_shelf;OTB_DEF_>=40_0_0;Mullus barbatus;Lan;18150;6050;M;Macr;Medits scale;4a;OWR;NA;scm;145;13;ITA;2;NA;37.88429204
S;ITA;2017;121_18_2017;ITMOL;6;1;SelfSampling;TRUE;999;1320;40.91;17.66483;40.89883;17.69483;156;NA;Lan;All;18/10/2017;GSA99;OTB_shelf;OTB_DEF_>=40_0_0;Mullus barbatus;Lan;18150;6050;F;Macr;Medits scale;4b;OWR;NA;scm;145;3;ITA;2;NA;45.93996405
S;ITA;2017;121_18_2017;ITMOL;6;1;SelfSampling;TRUE;999;1320;40.91;17.66483;40.89883;17.69483;156;NA;Lan;All;18/10/2017;GSA99;OTB_shelf;OTB_DEF_>=40_0_0;Mullus barbatus;Lan;18150;6050;M;Macr;Medits scale;4b;OWR;NA;scm;145;8;ITA;2;NA;30.61505997
S;ITA;2017;121_18_2017;ITMOL;6;1;SelfSampling;TRUE;999;1320;40.91;17.66483;40.89883;17.69483;156;NA;Lan;All;18/10/2017;GSA99;OTB_shelf;OTB_DEF_>=40_0_0;Mullus barbatus;Lan;18150;6050;F;Macr;Medits scale;2b;OWR;NA;scm;150;4;ITA;2;NA;24.05619666
S;ITA;2017;121_18_2017;ITMOL;6;1;SelfSampling;TRUE;999;1320;40.91;17.66483;40.89883;17.69483;156;NA;Lan;All;18/10/2017;GSA99;OTB_shelf;OTB_DEF_>=40_0_0;Mullus barbatus;Lan;18150;6050;M;Macr;Medits scale;4a;OWR;NA;scm;150;4;ITA;2;NA;36.86431825
S;ITA;2017;121_18_2017;ITMOL;6;1;SelfSampling;TRUE;999;1320;40.91;17.66483;40.89883;17.69483;156;NA;Lan;All;18/10/2017;GSA99;OTB_shelf;OTB_DEF_>=40_0_0;Mullus barbatus;Lan;18150;6050;F;Macr;Medits scale;4b;OWR;NA;scm;150;8;ITA;2;NA;41.71446883
S;ITA;2017;121_18_2017;ITMOL;6;1;SelfSampling;TRUE;999;1320;40.91;17.66483;40.89883;17.69483;156;NA;Lan;All;18/10/2017;GSA99;OTB_shelf;OTB_DEF_>=40_0_0;Mullus barbatus;Lan;18150;6050;M;Macr;Medits scale;4a;OWR;2;scm;155;2;ITA;2;NA;40.84623693
S;ITA;2017;121_18_2017;ITMOL;6;1;SelfSampling;TRUE;999;1320;40.91;17.66483;40.89883;17.69483;156;NA;Lan;All;18/10/2017;GSA99;OTB_shelf;OTB_DEF_>=40_0_0;Mullus barbatus;Lan;18150;6050;M;Macr;Medits scale;4b;OWR;2;scm;155;2;ITA;2;NA;49.27693661
S;ITA;2017;121_18_2017;ITMOL;6;1;SelfSampling;TRUE;999;1320;40.91;17.66483;40.89883;17.69483;156;NA;Lan;All;18/10/2017;GSA99;OTB_shelf;OTB_DEF_>=40_0_0;Mullus barbatus;Lan;18150;6050;F;Macr;Medits scale;2b;OWR;NA;scm;155;5;ITA;2;NA;34.46160391
S;ITA;2017;121_18_2017;ITMOL;6;1;SelfSampling;TRUE;999;1320;40.91;17.66483;40.89883;17.69483;156;NA;Lan;All;18/10/2017;GSA99;OTB_shelf;OTB_DEF_>=40_0_0;Mullus barbatus;Lan;18150;6050;F;Macr;Medits scale;4b;OWR;NA;scm;155;2;ITA;2;NA;45.7800454
S;ITA;2017;121_18_2017;ITMOL;6;1;SelfSampling;TRUE;999;1320;40.91;17.66483;40.89883;17.69483;156;NA;Lan;All;18/10/2017;GSA99;OTB_shelf;OTB_DEF_>=40_0_0;Mullus barbatus;Lan;18150;6050;M;Macr;Medits scale;4a;OWR;2;scm;160;2;ITA;2;NA;66.05948564
S;ITA;2017;121_18_2017;ITMOL;6;1;SelfSampling;TRUE;999;1320;40.91;17.66483;40.89883;17.69483;156;NA;Lan;All;18/10/2017;GSA99;OTB_shelf;OTB_DEF_>=40_0_0;Mullus barbatus;Lan;18150;6050;F;Macr;Medits scale;2b;OWR;NA;scm;160;4;ITA;2;NA;43.87488015
S;ITA;2017;121_18_2017;ITMOL;6;1;SelfSampling;TRUE;999;1320;40.91;17.66483;40.89883;17.69483;156;NA;Lan;All;18/10/2017;GSA99;OTB_shelf;OTB_DEF_>=40_0_0;Mullus barbatus;Lan;18150;6050;F;Macr;Medits scale;4b;OWR;NA;scm;160;1;ITA;2;NA;62.98259067
S;ITA;2017;121_18_2017;ITMOL;6;1;SelfSampling;TRUE;999;1320;40.91;17.66483;40.89883;17.69483;156;NA;Lan;All;18/10/2017;GSA99;OTB_shelf;OTB_DEF_>=40_0_0;Mullus barbatus;Lan;18150;6050;F;Macr;Medits scale;2b;OWR;NA;scm;165;2;ITA;2;NA;51.25291903
S;ITA;2017;121_18_2017;ITMOL;6;1;SelfSampling;TRUE;999;1320;40.91;17.66483;40.89883;17.69483;156;NA;Lan;All;18/10/2017;GSA99;OTB_shelf;OTB_DEF_>=40_0_0;Mullus barbatus;Lan;18150;6050;F;Macr;Medits scale;2b;OWR;NA;scm;170;1;ITA;2;NA;56.55978505
S;ITA;2017;121_18_2017;ITMOL;6;1;SelfSampling;TRUE;999;1320;40.91;17.66483;40.89883;17.69483;156;NA;Lan;All;18/10/2017;GSA99;OTB_shelf;OTB_DEF_>=40_0_0;Mullus barbatus;Lan;10800;3600;I;Macr;Medits scale;0;OWR;0;scm;65;4;ITA;3;NA;4.825075741
S;ITA;2017;121_18_2017;ITMOL;6;1;SelfSampling;TRUE;999;1320;40.91;17.66483;40.89883;17.69483;156;NA;Lan;All;18/10/2017;GSA99;OTB_shelf;OTB_DEF_>=40_0_0;Mullus barbatus;Lan;10800;3600;I;Macr;Medits scale;0;OWR;0;scm;70;13;ITA;3;NA;2.759318823
S;ITA;2017;121_18_2017;ITMOL;6;1;SelfSampling;TRUE;999;1320;40.91;17.66483;40.89883;17.69483;156;NA;Lan;All;18/10/2017;GSA99;OTB_shelf;OTB_DEF_>=40_0_0;Mullus barbatus;Lan;10800;3600;I;Macr;Medits scale;0;OWR;NA;scm;70;49;ITA;3;NA;3.653266468
S;ITA;2017;121_18_2017;ITMOL;6;1;SelfSampling;TRUE;999;1320;40.91;17.66483;40.89883;17.69483;156;NA;Lan;All;18/10/2017;GSA99;OTB_shelf;OTB_DEF_>=40_0_0;Mullus barbatus;Lan;10800;3600;I;Macr;Medits scale;0;OWR;0;scm;75;5;ITA;3;NA;5.399841003
S;ITA;2017;121_18_2017;ITMOL;6;1;SelfSampling;TRUE;999;1320;40.91;17.66483;40.89883;17.69483;156;NA;Lan;All;18/10/2017;GSA99;OTB_shelf;OTB_DEF_>=40_0_0;Mullus barbatus;Lan;10800;3600;I;Macr;Medits scale;0;OWR;1;scm;75;5;ITA;3;NA;3.760797956
S;ITA;2017;121_18_2017;ITMOL;6;1;SelfSampling;TRUE;999;1320;40.91;17.66483;40.89883;17.69483;156;NA;Lan;All;18/10/2017;GSA99;OTB_shelf;OTB_DEF_>=40_0_0;Mullus barbatus;Lan;10800;3600;I;Macr;Medits scale;0;OWR;NA;scm;75;145;ITA;3;NA;3.540244299
S;ITA;2017;121_18_2017;ITMOL;6;1;SelfSampling;TRUE;999;1320;40.91;17.66483;40.89883;17.69483;156;NA;Lan;All;18/10/2017;GSA99;OTB_shelf;OTB_DEF_>=40_0_0;Mullus barbatus;Lan;10800;3600;I;Macr;Medits scale;0;OWR;NA;scm;80;156;ITA;3;NA;3.929258595
S;ITA;2017;121_18_2017;ITMOL;6;1;SelfSampling;TRUE;999;1320;40.91;17.66483;40.89883;17.69483;156;NA;Lan;All;18/10/2017;GSA99;OTB_shelf;OTB_DEF_>=40_0_0;Mullus barbatus;Lan;10800;3600;I;Macr;Medits scale;0;OWR;NA;scm;85;99;ITA;3;NA;9.413425278
S;ITA;2017;121_18_2017;ITMOL;6;1;SelfSampling;TRUE;999;1320;40.91;17.66483;40.89883;17.69483;156;NA;Lan;All;18/10/2017;GSA99;OTB_shelf;OTB_DEF_>=40_0_0;Mullus barbatus;Lan;10800;3600;N;Macr;Medits scale;;OWR;NA;scm;90;26;ITA;3;NA;11.12185693
S;ITA;2017;121_18_2017;ITMOL;6;1;SelfSampling;TRUE;999;1320;40.91;17.66483;40.89883;17.69483;156;NA;Lan;All;18/10/2017;GSA99;OTB_shelf;OTB_DEF_>=40_0_0;Mullus barbatus;Lan;10800;3600;M;Macr;Medits scale;1;OWR;NA;scm;90;15;ITA;3;NA;6.750949368
S;ITA;2017;121_18_2017;ITMOL;6;1;SelfSampling;TRUE;999;1320;40.91;17.66483;40.89883;17.69483;156;NA;Lan;All;18/10/2017;GSA99;OTB_shelf;OTB_DEF_>=40_0_0;Mullus barbatus;Lan;10800;3600;N;Macr;Medits scale;;OWR;NA;scm;95;19;ITA;3;NA;6.257097331
S;ITA;2017;121_18_2017;ITMOL;6;1;SelfSampling;TRUE;999;1320;40.91;17.66483;40.89883;17.69483;156;NA;Lan;All;18/10/2017;GSA99;OTB_shelf;OTB_DEF_>=40_0_0;Mullus barbatus;Lan;10800;3600;F;Macr;Medits scale;1;OWR;NA;scm;95;2;ITA;3;NA;10.62177272
S;ITA;2017;121_18_2017;ITMOL;6;1;SelfSampling;TRUE;999;1320;40.91;17.66483;40.89883;17.69483;156;NA;Lan;All;18/10/2017;GSA99;OTB_shelf;OTB_DEF_>=40_0_0;Mullus barbatus;Lan;10800;3600;M;Macr;Medits scale;1;OWR;NA;scm;95;6;ITA;3;NA;7.538553302
S;ITA;2017;121_18_2017;ITMOL;6;1;SelfSampling;TRUE;999;1320;40.91;17.66483;40.89883;17.69483;156;NA;Lan;All;18/10/2017;GSA99;OTB_shelf;OTB_DEF_>=40_0_0;Mullus barbatus;Lan;10800;3600;M;Macr;Medits scale;2a;OWR;NA;scm;95;7;ITA;3;NA;5.553944933
S;ITA;2017;121_18_2017;ITMOL;6;1;SelfSampling;TRUE;999;1320;40.91;17.66483;40.89883;17.69483;156;NA;Lan;All;18/10/2017;GSA99;OTB_shelf;OTB_DEF_>=40_0_0;Mullus barbatus;Lan;10800;3600;N;Macr;Medits scale;;OWR;NA;scm;100;1;ITA;3;NA;18.33041907
S;ITA;2017;121_18_2017;ITMOL;6;1;SelfSampling;TRUE;999;1320;40.91;17.66483;40.89883;17.69483;156;NA;Lan;All;18/10/2017;GSA99;OTB_shelf;OTB_DEF_>=40_0_0;Mullus barbatus;Lan;10800;3600;F;Macr;Medits scale;1;OWR;NA;scm;100;2;ITA;3;NA;12.50083218
S;ITA;2017;121_18_2017;ITMOL;6;1;SelfSampling;TRUE;999;1320;40.91;17.66483;40.89883;17.69483;156;NA;Lan;All;18/10/2017;GSA99;OTB_shelf;OTB_DEF_>=40_0_0;Mullus barbatus;Lan;10800;3600;M;Macr;Medits scale;1;OWR;NA;scm;100;5;ITA;3;NA;9.863607565
S;ITA;2017;121_18_2017;ITMOL;6;1;SelfSampling;TRUE;999;1320;40.91;17.66483;40.89883;17.69483;156;NA;Lan;All;18/10/2017;GSA99;OTB_shelf;OTB_DEF_>=40_0_0;Mullus barbatus;Lan;10800;3600;M;Macr;Medits scale;2a;OWR;NA;scm;100;7;ITA;3;NA;8.208027442
S;ITA;2017;121_18_2017;ITMOL;6;1;SelfSampling;TRUE;999;1320;40.91;17.66483;40.89883;17.69483;156;NA;Lan;All;18/10/2017;GSA99;OTB_shelf;OTB_DEF_>=40_0_0;Mullus barbatus;Lan;10800;3600;M;Macr;Medits scale;4b;OWR;NA;scm;100;1;ITA;3;NA;13.28178958
S;ITA;2017;121_18_2017;ITMOL;6;1;SelfSampling;TRUE;999;1320;40.91;17.66483;40.89883;17.69483;156;NA;Lan;All;18/10/2017;GSA99;OTB_shelf;OTB_DEF_>=40_0_0;Mullus barbatus;Lan;10800;3600;F;Macr;Medits scale;2a;OWR;NA;scm;105;2;ITA;3;NA;9.60717881
S;ITA;2017;121_18_2017;ITMOL;6;1;SelfSampling;TRUE;999;1320;40.91;17.66483;40.89883;17.69483;156;NA;Lan;All;18/10/2017;GSA99;OTB_shelf;OTB_DEF_>=40_0_0;Mullus barbatus;Lan;10800;3600;M;Macr;Medits scale;2a;OWR;NA;scm;105;4;ITA;3;NA;14.27313933
S;ITA;2017;121_18_2017;ITMOL;6;1;SelfSampling;TRUE;999;1320;40.91;17.66483;40.89883;17.69483;156;NA;Lan;All;18/10/2017;GSA99;OTB_shelf;OTB_DEF_>=40_0_0;Mullus barbatus;Lan;10800;3600;M;Macr;Medits scale;4b;OWR;NA;scm;105;4;ITA;3;NA;10.22192829
S;ITA;2017;121_18_2017;ITMOL;6;1;SelfSampling;TRUE;999;1320;40.91;17.66483;40.89883;17.69483;156;NA;Lan;All;18/10/2017;GSA99;OTB_shelf;OTB_DEF_>=40_0_0;Mullus barbatus;Lan;10800;3600;F;Macr;Medits scale;2a;OWR;NA;scm;110;1;ITA;3;NA;12.4595894
S;ITA;2017;121_18_2017;ITMOL;6;1;SelfSampling;TRUE;999;1320;40.91;17.66483;40.89883;17.69483;156;NA;Lan;All;18/10/2017;GSA99;OTB_shelf;OTB_DEF_>=40_0_0;Mullus barbatus;Lan;10800;3600;M;Macr;Medits scale;2a;OWR;NA;scm;110;4;ITA;3;NA;12.73904113
S;ITA;2017;121_18_2017;ITMOL;6;1;SelfSampling;TRUE;999;1320;40.91;17.66483;40.89883;17.69483;156;NA;Lan;All;18/10/2017;GSA99;OTB_shelf;OTB_DEF_>=40_0_0;Mullus barbatus;Lan;10800;3600;M;Macr;Medits scale;4a;OWR;NA;scm;110;1;ITA;3;NA;8.875345861
S;ITA;2017;121_18_2017;ITMOL;6;1;SelfSampling;TRUE;999;1320;40.91;17.66483;40.89883;17.69483;156;NA;Lan;All;18/10/2017;GSA99;OTB_shelf;OTB_DEF_>=40_0_0;Mullus barbatus;Lan;10800;3600;M;Macr;Medits scale;4b;OWR;NA;scm;110;2;ITA;3;NA;17.8197261
S;ITA;2017;121_18_2017;ITMOL;6;1;SelfSampling;TRUE;999;1320;40.91;17.66483;40.89883;17.69483;156;NA;Lan;All;18/10/2017;GSA99;OTB_shelf;OTB_DEF_>=40_0_0;Mullus barbatus;Lan;10800;3600;F;Macr;Medits scale;2a;OWR;NA;scm;115;1;ITA;3;NA;18.62065972
S;ITA;2017;121_18_2017;ITMOL;6;1;SelfSampling;TRUE;999;1320;40.91;17.66483;40.89883;17.69483;156;NA;Lan;All;18/10/2017;GSA99;OTB_shelf;OTB_DEF_>=40_0_0;Mullus barbatus;Lan;10800;3600;M;Macr;Medits scale;2a;OWR;NA;scm;115;2;ITA;3;NA;25.7348743
S;ITA;2017;121_18_2017;ITMOL;6;1;SelfSampling;TRUE;999;1320;40.91;17.66483;40.89883;17.69483;156;NA;Lan;All;18/10/2017;GSA99;OTB_shelf;OTB_DEF_>=40_0_0;Mullus barbatus;Lan;10800;3600;M;Macr;Medits scale;4b;OWR;NA;scm;115;2;ITA;3;NA;15.73840711
S;ITA;2017;121_18_2017;ITMOL;6;1;SelfSampling;TRUE;999;1320;40.91;17.66483;40.89883;17.69483;156;NA;Lan;All;18/10/2017;GSA99;OTB_shelf;OTB_DEF_>=40_0_0;Mullus barbatus;Lan;10800;3600;M;Macr;Medits scale;2a;OWR;NA;scm;120;1;ITA;3;NA;19.49786491
S;ITA;2017;121_18_2017;ITMOL;6;1;SelfSampling;TRUE;999;1320;40.91;17.66483;40.89883;17.69483;156;NA;Lan;All;18/10/2017;GSA99;OTB_shelf;OTB_DEF_>=40_0_0;Mullus barbatus;Lan;10800;3600;M;Macr;Medits scale;4b;OWR;NA;scm;120;2;ITA;3;NA;17.94689629
S;ITA;2017;121_18_2017;ITMOL;6;1;SelfSampling;TRUE;999;1320;40.91;17.66483;40.89883;17.69483;156;NA;Lan;All;18/10/2017;GSA99;OTB_shelf;OTB_DEF_>=40_0_0;Mullus barbatus;Lan;10800;3600;M;Macr;Medits scale;4b;OWR;NA;scm;125;2;ITA;3;NA;16.11997204
S;ITA;2017;121_18_2017;ITMOL;6;1;SelfSampling;TRUE;999;1320;40.91;17.66483;40.89883;17.69483;156;NA;Lan;All;18/10/2017;GSA99;OTB_shelf;OTB_DEF_>=40_0_0;Mullus barbatus;Lan;10800;3600;M;Macr;Medits scale;4a;OWR;NA;scm;130;1;ITA;3;NA;13.7788657
S;ITA;2017;122_18_2017;ITMOL;4;1;SelfSampling;TRUE;999;960;40.93583;17.45067;40.91667;17.47583;74;NA;Lan;All;19/10/2017;GSA99;OTB_shelf;OTB_DEF_>=40_0_0;Mullus barbatus;Lan;11880;5940;F;Macr;Medits scale;2b;OWR;NA;scm;130;1;ITA;1;NA;14.18568242
S;ITA;2017;122_18_2017;ITMOL;4;1;SelfSampling;TRUE;999;960;40.93583;17.45067;40.91667;17.47583;74;NA;Lan;All;19/10/2017;GSA99;OTB_shelf;OTB_DEF_>=40_0_0;Mullus barbatus;Lan;11880;5940;M;Macr;Medits scale;2b;OWR;2;scm;135;1;ITA;1;NA;29.41589144
S;ITA;2017;122_18_2017;ITMOL;4;1;SelfSampling;TRUE;999;960;40.93583;17.45067;40.91667;17.47583;74;NA;Lan;All;19/10/2017;GSA99;OTB_shelf;OTB_DEF_>=40_0_0;Mullus barbatus;Lan;11880;5940;F;Macr;Medits scale;2b;OWR;NA;scm;135;1;ITA;1;NA;40.38655645
S;ITA;2017;122_18_2017;ITMOL;4;1;SelfSampling;TRUE;999;960;40.93583;17.45067;40.91667;17.47583;74;NA;Lan;All;19/10/2017;GSA99;OTB_shelf;OTB_DEF_>=40_0_0;Mullus barbatus;Lan;11880;5940;M;Macr;Medits scale;2b;OWR;2;scm;140;1;ITA;1;NA;25.18139456
